"GiroX"	"GiroY"	"GiroZ"
-11.34	-145.65	3.48
-12.63	-154.64	3.1
-13.29	-161.64	2.24
-13.56	-166.54	1.21
-13.89	-169.29	0.41
-14.51	-170.04	0.01
-15.3	-169.07	-0.01
-15.92	-166.49	0.28
-15.96	-162.47	0.92
-15.3	-157.24	1.84
-14.03	-150.94	2.89
-12.47	-143.66	4.06
-11	-135.49	5.36
-10.04	-126.49	6.74
-9.64	-116.68	8.19
-9.57	-106.09	9.54
-9.81	-94.69	10.56
-10.21	-82.68	11.04
-10.26	-70.16	10.93
-9.71	-57.24	10.22
-8.74	-43.88	9.07
-7.93	-30.09	7.62
-7.58	-15.84	6.03
-7.73	-1.11	4.4
2.78	-10.65	6.06
12.5	-27.98	7.64
20.9	-45.49	8.62
27.99	-62.84	9.08
34.22	-79.71	9.11
39.89	-95.95	8.94
44.99	-111.57	8.74
49.47	-126.69	8.57
53.44	-141.25	8.45
56.49	-155.06	8.34
58.65	-167.91	8.09
60.54	-179.54	7.59
62.25	-189.76	6.75
63.09	-198.39	5.71
62.61	-205.17	4.68
60.86	-209.81	3.83
58.21	-211.95	3.27
55.15	-211.4	2.97
51.7	-208.1	2.9
47.97	-202.05	2.84
44.19	-193.24	2.68
40.6	-181.71	2.39
37.22	-167.59	1.95
34.54	-150.99	1.32
33.1	-131.81	0.61
32.97	-110.14	-0.11
33.84	-86.21	-0.86
35.3	-60.34	-1.81
36.65	-33.1	-2.72
36.91	-5.05	-3.06
-14.82	-17.53	-0.67
-14.54	-35.76	2.26
-14.04	-54.01	5.38
-13.67	-72.31	8.29
-13.76	-90.42	10.72
-14.27	-108	12.61
-14.88	-124.67	14.02
-15.26	-140.23	14.99
-15.43	-154.62	15.57
-15.93	-167.82	15.85
-17.43	-179.75	15.9
-19.78	-190.16	15.81
-22.04	-198.81	15.55
-23.53	-205.36	15
-24.2	-209.65	14.1
-24.1	-211.67	12.85
-23.18	-211.5	11.25
-21.66	-209.2	9.44
-19.95	-204.93	7.54
-18.41	-198.82	5.61
-17.05	-191.03	3.68
-15.89	-181.61	1.78
-14.97	-170.57	-0.04
-13.84	-158.02	-1.73
-11.9	-144.21	-3.23
-9.38	-129.39	-4.52
-7.25	-113.75	-5.63
-5.88	-97.27	-6.59
-5.04	-79.88	-7.44
-4.97	-61.59	-8.32
-6.02	-42.46	-9.3
-7.7	-22.71	-10.29
-9.56	-2.62	-11.07
-18.41	-3.72	11.76
-13.48	-14.36	14.61
-8.03	-24.69	17.31
-2.34	-34.91	19.63
3.7	-45.11	21.44
10.19	-55.14	22.71
16.83	-64.94	23.48
23.35	-74.47	23.91
29.7	-83.72	24.25
35.9	-92.61	24.61
42.04	-101.12	25.06
48.16	-109.27	25.51
54.18	-117.1	25.69
59.93	-124.63	25.27
65.01	-131.89	24.01
69.49	-138.88	21.95
73.11	-145.43	19.22
75.45	-151.09	15.93
76.84	-155.41	12.26
77.38	-158.03	8.62
77.22	-158.81	5.08
76.1	-157.73	1.72
73.81	-154.68	-1.5
70.44	-149.53	-4.65
65.82	-142.15	-7.77
59.88	-132.45	-10.79
53.24	-120.35	-13.62
46.06	-105.69	-16.11
38.01	-88.45	-18.03
28.63	-68.75	-19.36
18.08	-46.9	-20.15
6.65	-23.37	-20.26
46.38	-15.11	-5.97
50.88	-38	-6.01
53.93	-58.38	-6.1
56.15	-75.84	-5.97
58.34	-90.22	-5.46
60.76	-101.65	-4.65
62.92	-110.54	-3.64
64.31	-117.33	-2.5
64.98	-122.43	-1.22
65.34	-126.07	0.26
65.46	-128.34	1.8
65.62	-129.41	3.33
66.68	-129.43	4.87
68.81	-128.73	6.32
71.34	-127.85	7.54
73.54	-127.24	8.57
75.33	-127.06	9.56
76.56	-127.32	10.52
76.96	-127.91	11.35
76.75	-128.54	11.93
76.46	-128.91	12.13
76.15	-128.8	11.75
75.23	-128.03	10.69
73.3	-126.39	9.15
70.92	-123.9	7.21
68.58	-120.48	4.88
65.99	-116.21	2.29
62.6	-111.16	-0.26
58.19	-105.26	-2.47
52.98	-98.5	-4.22
47.2	-90.77	-5.54
40.93	-81.68	-6.5
34.48	-70.92	-7.17
28.5	-58.24	-7.55
23.44	-43.42	-7.78
19.37	-26.38	-7.99
16.41	-7.33	-8.14
18.78	-17.4	-2.82
22.46	-35.83	-0.45
25.74	-54.69	1.82
28.19	-73.8	3.89
29.49	-93.07	5.72
29.86	-112.11	7.12
29.71	-130.34	7.89
29.66	-147.06	7.98
30.36	-161.76	7.49
32.08	-174.07	6.55
34.72	-183.64	5.29
37.68	-190.39	3.75
40.07	-194.36	1.78
41.63	-195.59	-0.38
42.59	-194.04	-2.42
43.22	-189.83	-4.17
43.91	-183.21	-5.47
44.76	-174.61	-6.23
45.65	-164.55	-6.6
46.29	-153.53	-6.6
46.43	-141.87	-6.2
45.74	-129.82	-5.52
43.78	-117.41	-4.79
39.98	-104.63	-4.05
34.45	-91.59	-3.29
28.19	-78.3	-2.45
22.43	-64.7	-1.3
17.75	-50.93	-0.03
14.24	-37.1	1.05
11.57	-23.23	1.81
9.48	-9.29	2.09
21.12	-16.43	-11.09
23.5	-36.88	-12.15
25.22	-55.78	-12.69
25.99	-73.21	-12.72
26.31	-89.23	-12.48
26.15	-103.67	-12.29
25.47	-116.41	-12.29
24.56	-127.3	-12.54
24.04	-136.17	-12.97
24.02	-142.87	-13.43
24.38	-147.51	-13.67
24.99	-150.33	-13.57
25.46	-151.74	-12.99
25.69	-152.12	-11.91
25.75	-151.8	-10.36
25.61	-151.05	-8.42
25.13	-150.08	-6.24
24.38	-148.96	-3.92
23.12	-147.56	-1.6
21.66	-145.85	0.54
20.15	-143.64	2.36
18.57	-140.66	3.75
16.65	-136.69	4.67
14.37	-131.62	5.15
11.77	-125.38	5.15
9	-117.98	4.71
6.25	-109.46	3.88
3.89	-99.86	2.7
2.22	-89.31	1.17
1.65	-78.01	-0.49
2.22	-65.94	-2.05
3.69	-53.06	-3.44
5.72	-39.15	-4.68
7.87	-24.07	-5.7
9.7	-7.76	-6.46
7.9	-6.01	-6.92
10.6	-22.73	-4.17
12.99	-40.23	-2.01
15.4	-57.96	-0.67
17.97	-75.44	-0.1
20.66	-92.52	-0.13
23.07	-109.33	-0.52
25.35	-126.02	-1.16
27.56	-142.55	-2.01
29.58	-158.63	-3.15
31.43	-173.95	-4.49
33.12	-188.02	-5.93
34.63	-200.35	-7.52
35.92	-210.63	-9.34
36.63	-218.53	-11.3
36.11	-223.77	-13.14
34.35	-226.25	-14.55
31.8	-226.09	-15.22
28.78	-223.47	-15.06
25.6	-218.43	-14.02
22.56	-210.94	-12.26
19.44	-201.01	-10.07
15.93	-188.69	-7.76
11.98	-174.14	-5.52
7.74	-157.56	-3.46
3.52	-139.3	-1.6
-0.39	-119.71	0.05
-3.75	-99.15	1.48
-6.07	-77.97	2.69
-6.91	-56.46	3.54
-6.66	-34.75	4.04
-5.79	-13.07	4.21
-4.59	-19.7	1.26
-2.54	-40.97	-0.77
-1.18	-61.23	-2.59
-0.03	-80.36	-4.31
1.02	-98.19	-6
1.86	-114.53	-7.6
2.54	-129.24	-8.91
3.05	-142.31	-9.68
3.37	-153.69	-9.83
3.51	-163.42	-9.55
3.66	-171.52	-8.9
3.59	-178.02	-7.85
3.42	-183.03	-6.42
3.72	-186.59	-4.8
4.46	-188.71	-3.21
5.45	-189.38	-1.76
6.66	-188.59	-0.43
7.66	-186.38	0.84
8.3	-182.91	2.07
8.64	-178.38	3.28
8.65	-172.98	4.43
8.13	-166.87	5.43
7.04	-160.17	6.33
5.54	-152.82	7.26
3.73	-144.71	8.23
1.99	-135.71	9.05
0.5	-125.66	9.58
-0.98	-114.47	9.78
-2.54	-102.11	9.63
-4.18	-88.63	9.22
-5.89	-74.05	8.65
-7.59	-58.37	7.91
-9.63	-41.36	6.92
-11.44	-23.16	5.72
-12.46	-3.64	4.34
-9.24	-19.77	2.65
-6.4	-42.95	3.63
-5.03	-66.32	4.78
-4.48	-88.83	5.94
-4.97	-109.56	7.05
-5.96	-127.74	8.2
-6.92	-142.89	9.44
-7.58	-154.96	10.68
-7.87	-164.16	11.86
-7.62	-170.87	12.76
-6.73	-175.6	13.23
-5.21	-178.67	13.19
-3.19	-180.21	12.61
-0.95	-180.36	11.68
1.04	-179.25	10.66
2.79	-177	9.67
4.32	-173.73	8.79
5.42	-169.61	8.11
5.98	-164.75	7.57
6.13	-159.01	6.96
6.18	-152.24	6.28
6	-144.3	5.53
5.7	-135.06	4.67
5.43	-124.51	3.71
5.29	-112.71	2.68
5.53	-99.8	1.52
6.04	-86.05	0.3
6.45	-71.64	-1
6.59	-56.73	-2.38
6.12	-41.31	-3.7
5.15	-25.52	-4.76
4.29	-9.6	-5.51
-28.25	-10.19	17.68
-24.63	-31.25	18.77
-21.09	-52.16	19.75
-17.8	-72.38	20.95
-14.8	-91.56	22.44
-11.95	-109.5	24.13
-9.11	-126.18	25.8
-6.13	-141.65	27.15
-3	-155.94	27.8
0.01	-168.92	27.66
2.33	-180.45	26.85
3.9	-190.3	25.6
5.21	-198.17	24.2
6.4	-203.8	22.81
7.62	-206.92	21.49
8.84	-207.43	20.21
9.97	-205.37	18.84
10.77	-200.75	17.33
11.35	-193.76	15.71
11.78	-184.67	13.93
11.79	-173.73	12.08
11.28	-161.08	10.43
10.36	-146.81	9.17
9.25	-131.03	8.26
8.27	-113.79	7.6
7.48	-95.17	6.99
6.73	-75.35	6.25
6.18	-54.53	5.42
5.99	-33.02	4.51
6.06	-11.11	3.68
-16.22	-13.03	13.03
-13.92	-30.13	13.73
-11.28	-47.29	14.03
-8.37	-64.12	14.16
-5.55	-80.47	14.25
-3.1	-96.18	14.41
-0.76	-111.15	14.77
1.66	-125.43	15.33
4.16	-139.06	15.94
6.84	-151.96	16.49
9.57	-163.81	16.92
12.21	-174.16	17.14
14.8	-182.6	17.2
17.16	-189.05	17.19
19.09	-193.37	17.03
20.27	-195.45	16.46
20.53	-195.14	15.43
20.29	-192.37	13.97
20.13	-187.13	12.2
20.41	-179.49	10.22
20.88	-169.53	8.19
21.01	-157.43	6.41
20.44	-143.33	5.16
19.08	-127.44	4.66
17.21	-109.9	5
14.69	-90.52	6.17
12.04	-69.35	7.74
9.55	-46.42	9.27
7.82	-21.98	10.39
-21.85	-2.96	11.31
-16.92	-25.52	11.75
-12.98	-47.74	12.52
-10.17	-69.16	13.31
-8.31	-89.26	14.15
-6.81	-107.66	15.23
-5.38	-124.3	16.76
-4.35	-139.42	18.86
-3.61	-153.27	21.41
-2.89	-166.09	24.05
-2.02	-178.02	26.4
-1.14	-188.98	28.16
-0.48	-198.72	29.07
-0.14	-206.87	29.11
-0.07	-213.1	28.42
-0.11	-217.31	27.15
0.11	-219.45	25.51
1.07	-219.61	23.62
2.71	-217.77	21.47
4.5	-213.86	18.96
6.08	-207.71	16.15
7.32	-199.14	13.23
7.86	-188.07	10.48
7.48	-174.29	8.16
6.23	-157.73	6.38
4.52	-138.4	5.04
3.22	-116.24	3.88
2.47	-91.68	2.55
2.07	-65.48	0.92
1.9	-38.25	-0.95
1.59	-10.27	-2.72
11.6	-0.08	-15.22
8.44	-10.84	-20.12
5.4	-19.66	-23.65
2.3	-27.21	-26.36
-0.75	-33.94	-28.65
-4.41	-39.84	-30.41
-8.63	-44.56	-31.42
-12.61	-48.36	-31.13
-16.92	-51.71	-29.49
-20.63	-54.77	-26.7
-24.23	-57.87	-23.07
-27.76	-61.12	-18.74
-30.09	-64.55	-13.78
-31.2	-68.37	-8.19
-30.98	-72.76	-2.23
-29.68	-77.78	3.52
-27.48	-83.22	8.79
-24.02	-88.49	14.07
-21.13	-93.99	19.8
-18.01	-99.75	25.68
-13.85	-105.49	30.91
-9.68	-110.73	34.7
-5.16	-114.96	36.74
-1.61	-118.16	36.94
1.02	-120.3	35.66
3.4	-121.48	33.34
5.35	-121.72	30.46
7.29	-120.7	27.52
9.58	-118.63	24.13
11.66	-115.64	19.96
12.83	-111.69	15.08
13.98	-106.83	9.76
18.71	-100.48	4.28
26.31	-93.43	-0.91
33.9	-87.18	-5.23
40.16	-82.63	-8.54
43.93	-80	-10.73
44.8	-78.83	-11.32
43.59	-78.31	-10.23
40.53	-77.7	-7.94
35.64	-76.57	-5.04
29.34	-74.85	-2.16
22.16	-71.99	0.56
15.33	-67.37	2.66
9.91	-60.61	3.74
5.18	-51.48	3.67
-1.11	-40.19	2.4
-9.28	-26.6	0.18
-18.02	-10.23	-2.7
14.39	-18.98	-1.96
15.8	-42.14	-1.73
16	-64.75	-0.78
15.27	-86.7	0.82
14.21	-107.85	2.84
13.24	-127.93	4.95
12.71	-146.52	6.83
12.87	-163.08	8.34
13.74	-177.3	9.46
14.72	-188.91	10.28
15	-197.71	10.95
14.58	-203.57	11.58
14.24	-206.47	12.06
14.7	-206.52	12.04
15.79	-203.73	11.54
17.06	-197.77	10.77
18.39	-188.66	9.72
19.85	-176.7	8.52
21.15	-162.36	7.43
21.62	-145.97	6.84
21.04	-127.77	7.01
20.19	-108	7.67
19.31	-86.9	8.25
17.95	-64.82	8.3
16.14	-42.01	7.57
14.26	-18.67	6.11
-0.62	-16.74	5.27
1.62	-35.9	5.9
3.56	-55.47	6.61
5.09	-75.17	7.47
6.14	-94.7	8.56
6.71	-113.75	9.8
7.17	-131.69	11.02
7.84	-147.89	12.17
8.89	-161.95	13.3
9.91	-173.6	14.36
10.38	-182.39	15.25
10.53	-188.13	15.9
10.57	-190.79	16.28
10.05	-190.75	16.46
8.65	-188.45	16.57
6.91	-184.15	16.69
5.58	-178.11	16.58
4.37	-170.6	16.28
3.21	-161.79	15.98
2.52	-151.64	15.69
2.29	-139.97	15.52
2.5	-126.48	15.64
3.45	-110.94	15.91
5.28	-93.35	16.01
7.38	-73.95	15.74
8.96	-53.03	15.11
9.62	-30.92	14.13
9.02	-7.75	12.64
10.49	-10.05	-12.38
13.92	-26.98	-11.52
17.53	-43.23	-10.49
20.73	-58.85	-8.91
22.9	-73.93	-6.46
23.89	-88.5	-3.19
24.06	-102.46	0.52
23.84	-115.56	4.23
23.46	-127.47	7.6
22.96	-137.82	10.41
22.4	-146.49	12.52
22.08	-153.44	13.87
22	-158.75	14.73
21.98	-162.57	15.37
21.78	-165	15.94
21.11	-166.13	16.51
20.06	-165.94	17.16
19.01	-164.43	17.91
18.45	-161.68	18.62
18.66	-157.71	18.86
19.28	-152.59	18.53
20.27	-146.23	17.75
22.13	-138.52	16.5
24.78	-129.42	14.98
27.92	-118.95	13.35
30.47	-107.17	11.62
31.65	-94.28	9.82
31.69	-80.53	8.04
31.01	-66.13	6.42
29.82	-51.12	4.95
28.45	-35.64	3.41
27.35	-19.8	1.66
26.63	-3.64	-0.31
13.57	-5.53	1.66
13.43	-23.89	5.29
13.79	-42.68	8.88
15.03	-61.8	12.29
17.15	-80.91	15.22
20.24	-99.52	17.36
23.86	-117	18.57
27.31	-132.7	18.83
30.1	-146.1	18.29
32.14	-156.73	17.32
33.67	-164.24	16.26
34.88	-168.73	15.36
35.54	-170.57	14.8
35.55	-170.17	14.65
35.16	-167.96	14.83
34.48	-164.17	15.18
33.4	-158.9	15.5
31.66	-152.27	15.54
28.97	-144.3	15.37
25.59	-134.84	15.09
22.11	-123.86	14.81
18.93	-111.52	14.6
16.13	-98.07	14.46
13.73	-83.61	14.28
11.17	-68.2	13.85
7.69	-51.85	13.08
3.02	-34.65	11.79
-2.76	-16.53	9.71
10.84	-0.9	-1.99
11.95	-17.64	-0.78
12.87	-34.85	0.84
13.95	-52.23	2.99
15.15	-69.53	5.53
16.54	-86.49	8.07
18.21	-102.82	10.24
19.92	-118.21	11.87
21.3	-132.56	12.93
22.26	-145.74	13.61
22.84	-157.59	14.03
23.35	-167.84	14.4
23.92	-176.16	14.91
24.31	-182.32	15.57
24.13	-186.1	16.21
23.44	-187.4	16.63
22.56	-186.25	16.69
21.69	-182.86	16.36
20.85	-177.5	15.74
19.94	-170.46	14.96
19.24	-161.89	14.21
19.19	-151.82	13.55
19.64	-140.23	12.99
20.15	-127.2	12.54
20.54	-112.92	12.25
20.59	-97.85	11.99
20.12	-82.49	11.7
19.54	-67.17	11.36
19.53	-51.99	10.96
20.14	-36.9	10.6
21	-21.93	10.31
21.43	-7.08	9.69
12.12	-11.08	-4.92
15.16	-28.06	-3.85
17.93	-44.76	-2.78
20.26	-61.38	-1.5
22	-78.01	0.17
23.06	-94.63	2.3
23.39	-110.91	4.75
23.11	-126.22	7.23
22.58	-139.99	9.2
21.9	-151.76	10.41
21.09	-161.37	10.92
20.31	-169.02	10.94
19.71	-174.9	10.63
19.3	-179.1	10.16
19.04	-181.62	9.7
19.1	-182.38	9.4
19.54	-181.34	9.36
20.25	-178.58	9.6
20.92	-174.19	10
21.28	-168.34	10.46
21.21	-161.26	10.92
20.62	-153.11	11.36
19.68	-143.96	11.86
18.89	-133.79	12.38
18.66	-122.67	12.84
19	-110.59	13.14
19.85	-97.55	13.3
21.23	-83.4	13.45
23.01	-67.99	13.6
24.26	-51.29	13.66
24.24	-33.31	13.53
22.63	-14.11	13.11
11.14	-19.03	9.61
17.46	-40.22	10.81
22.33	-61.62	11.85
25.59	-82.5	12.57
27.26	-102.25	12.84
27.68	-120.4	12.62
27.27	-136.74	12
26.4	-151.19	11.03
25.52	-163.71	9.57
24.68	-174.25	7.45
23.64	-182.74	4.73
22.34	-189.22	1.57
20.81	-193.76	-1.88
19.42	-196.25	-5.53
18.42	-196.41	-9.08
17.77	-194.14	-12.2
17.29	-189.68	-14.6
16.83	-183.31	-16.14
16.32	-175.29	-16.86
15.46	-165.77	-16.89
14.06	-154.77	-16.38
12.31	-142.37	-15.47
10.36	-128.63	-14.31
8.44	-113.64	-13.03
6.96	-97.46	-11.66
5.99	-80.22	-10.29
5.54	-62.23	-9.04
5.2	-43.8	-7.89
4.99	-25.24	-6.89
5.04	-6.63	-6.26
12.81	-2.8	8.64
16.54	-20.69	15.83
20.37	-37.98	22.31
23.97	-54.82	27.88
26.99	-71.27	32.55
29.1	-87.23	36.43
30.33	-102.58	39.61
30.79	-117.16	41.98
30.64	-130.73	43.33
30.42	-143.03	43.52
30.18	-153.8	42.56
29.38	-162.79	40.49
28.43	-169.93	37.46
27.21	-175.54	33.6
25.14	-179.93	29.01
22.22	-183.07	24.08
18.59	-184.8	19.11
14.71	-185.02	14.34
10.87	-183.81	9.98
7.38	-181.27	6.15
4.18	-177.37	2.91
1.34	-171.93	0.27
-1.04	-164.77	-1.8
-3	-155.67	-3.45
-4.56	-144.63	-4.87
-5.61	-131.81	-6.12
-5.92	-117.45	-7.24
-5.2	-101.78	-8.19
-3.34	-84.88	-8.83
-0.78	-66.92	-9.23
1.88	-48.22	-9.42
4.19	-29.24	-9.42
6.12	-10.22	-9.43
9.96	-12.52	0.39
14.61	-25.65	1.84
17.7	-38.86	3.29
19.66	-52.11	4.68
21.3	-65.09	5.97
23.42	-77.37	7.2
26.07	-88.62	8.35
28.26	-98.49	9.28
29.2	-106.66	9.88
28.77	-113	10.26
27.43	-117.52	10.47
25.44	-120.19	10.52
23.08	-121.12	10.32
20.36	-120.63	9.85
17.19	-119.23	9.18
13.77	-117.4	8.36
10.39	-115.35	7.6
7.21	-113.08	6.99
4.22	-110.83	6.5
1.35	-108.83	6.1
-1.28	-107.11	5.75
-3.29	-105.68	5.42
-4.38	-104.52	4.96
-4.39	-103.41	4.17
-3.57	-101.98	2.92
-2.37	-99.85	1.32
-1.28	-96.73	-0.33
-0.61	-92.61	-1.69
-0.49	-87.59	-2.63
-1.02	-81.68	-3.07
-1.99	-74.96	-3.03
-2.82	-67.61	-2.65
-3.05	-59.62	-2.2
-2.31	-50.92	-1.94
-0.63	-41.57	-2.08
1.61	-31.58	-2.64
3.88	-21.06	-3.42
5.77	-10.2	-4.14
6.43	-0.78	2.25
11.12	-9.65	2.95
15.34	-18.21	3.55
18.65	-26.09	4.03
20.82	-33.06	4.43
22.07	-39.05	4.73
22.73	-44.11	5.1
22.93	-48.52	5.63
22.8	-52.58	6.28
22.63	-56.53	6.91
22.5	-60.42	7.39
22.15	-64.24	7.63
21.4	-67.76	7.63
20.52	-70.71	7.45
19.63	-72.96	7.13
18.57	-74.6	6.68
17.33	-75.77	6.17
16.1	-76.72	5.79
14.97	-77.71	5.62
13.9	-79	5.69
12.8	-80.71	5.85
11.84	-82.77	5.97
11.03	-85.05	5.93
10.32	-87.36	5.6
9.67	-89.38	4.96
9.19	-90.85	4.08
8.94	-91.66	3.04
8.7	-91.76	1.94
8.34	-91.36	0.94
7.98	-90.74	0.16
7.58	-90.13	-0.32
7.19	-89.82	-0.63
6.81	-89.86	-0.94
6.56	-90.04	-1.27
6.6	-90.11	-1.65
6.83	-89.78	-2.14
7.12	-88.65	-2.73
7.37	-86.46	-3.33
7.37	-83.07	-3.83
6.96	-78.52	-4.18
6.12	-72.95	-4.31
5.11	-66.53	-4.21
4.3	-59.3	-4
3.7	-51.27	-3.8
3.37	-42.54	-3.71
3.18	-33	-3.68
3.23	-22.51	-3.67
3.57	-11.11	-3.69
4.1	-5.89	0.1
6.6	-14.2	0.55
9.14	-22.52	1.05
11.72	-30.68	1.71
14.44	-38.38	2.49
17.39	-45.38	3.19
20.26	-51.53	3.69
22.57	-56.77	3.93
24.09	-61.11	3.98
24.86	-64.61	3.91
25.03	-67.56	3.79
24.76	-70.22	3.71
24.17	-72.7	3.71
23.48	-74.83	3.72
22.98	-76.34	3.57
22.6	-77.25	3.12
22.26	-77.61	2.33
21.99	-77.47	1.34
21.69	-76.94	0.2
21.17	-76.25	-1
20.37	-75.58	-2.06
19.63	-75.01	-2.86
19.05	-74.64	-3.36
18.63	-74.46	-3.59
18.36	-74.42	-3.67
18.13	-74.35	-3.83
17.83	-74.14	-4.24
17.44	-73.82	-4.87
16.95	-73.58	-5.49
16.42	-73.39	-5.91
16.02	-73.11	-6.09
15.57	-72.68	-6.12
14.79	-72.21	-5.92
13.89	-71.71	-5.45
12.97	-71.17	-4.87
11.78	-70.59	-4.38
10.45	-69.96	-4.05
9.27	-69.26	-3.88
8.23	-68.48	-3.88
7.28	-67.56	-3.99
6.42	-66.54	-4.15
5.75	-65.21	-4.44
5.4	-63.29	-4.9
5.3	-60.67	-5.47
5	-57.35	-6.06
4.4	-53.16	-6.53
3.59	-48.05	-6.66
2.51	-42.13	-6.34
1.38	-35.47	-5.6
0.6	-28.09	-4.55
0.28	-19.9	-3.53
0.38	-10.82	-2.85
0.97	-0.81	-2.6
0.49	-4.92	4.72
4.76	-14.09	6.31
9.19	-23.8	8.08
13.57	-34.1	9.8
17.81	-44.81	11.11
22.01	-55.57	11.75
26.04	-65.94	11.72
29.71	-75.43	11.14
32.73	-83.69	10.29
34.89	-90.53	9.51
36.21	-95.95	8.93
36.91	-100.07	8.59
36.94	-103	8.47
36.32	-104.86	8.35
35.29	-105.82	8.06
33.86	-106.06	7.35
32.05	-105.84	6.13
30.12	-105.34	4.52
28.27	-104.74	2.84
26.48	-104.24	1.34
24.61	-103.93	0.2
22.78	-103.71	-0.47
21.22	-103.37	-0.87
19.96	-102.86	-1.23
18.98	-102.14	-1.61
18.16	-101.31	-2.08
17.38	-100.45	-2.72
16.73	-99.62	-3.47
16.18	-98.81	-4.29
15.63	-97.87	-5.08
15.19	-96.56	-5.77
14.88	-94.72	-6.31
14.56	-92.28	-6.72
14.11	-89.06	-7.01
13.56	-84.88	-7.19
12.89	-79.57	-7.23
12.03	-73.13	-7.05
11.19	-65.59	-6.65
10.55	-56.95	-6.11
10.11	-47.29	-5.48
9.68	-36.75	-4.82
8.92	-25.52	-4.15
7.75	-13.81	-3.44
6.4	-1.83	-2.77
4.26	-3.44	3.08
6.74	-8.69	2.82
9.15	-14.18	2.81
11.51	-20.06	3.18
13.75	-26.33	3.94
15.76	-32.84	4.91
17.6	-39.35	5.83
19.24	-45.78	6.51
20.58	-52.12	6.92
21.69	-58.28	7.05
22.57	-64.19	6.96
23.14	-69.87	6.71
23.42	-75.22	6.45
23.59	-80.12	6.22
23.56	-84.37	5.95
23.11	-87.9	5.49
22.11	-90.83	4.73
20.46	-93.37	3.59
18.42	-95.83	2.19
16.24	-98.64	0.76
14	-102.04	-0.48
11.97	-106.02	-1.5
10.39	-110.24	-2.28
9.16	-114.1	-2.88
8.2	-117	-3.43
7.39	-118.61	-4.1
6.55	-118.86	-4.95
5.5	-117.77	-5.93
4.26	-115.5	-6.93
2.7	-112.2	-7.85
0.88	-107.96	-8.46
-0.82	-102.96	-8.73
-2.06	-97.33	-8.75
-2.56	-90.98	-8.67
-2.35	-83.83	-8.54
-1.6	-75.86	-8.35
-0.51	-67.08	-8.07
0.83	-57.66	-7.76
2.21	-47.67	-7.38
3.4	-37.26	-6.84
4.35	-26.66	-6.09
5.12	-16.03	-5.16
5.65	-5.43	-4.12
0.09	-1.32	-1.04
4.63	-9.15	-1.14
9.11	-17.43	-1.04
13.24	-25.99	-0.65
17.26	-34.56	0.08
21.24	-43.08	1.17
25.38	-51.45	2.58
29.62	-59.57	4.19
33.58	-67.32	5.92
36.82	-74.68	7.68
39.18	-81.56	9.42
40.63	-87.81	11.21
41.18	-93.32	13.08
40.93	-98.14	14.86
40.25	-102.2	16.35
39.49	-105.4	17.4
38.68	-107.7	17.89
37.65	-109.23	17.69
36.21	-110.25	16.9
34.41	-110.85	15.63
32.17	-111.17	14.09
29.47	-111.36	12.47
26.66	-111.52	10.82
24.14	-111.62	9.25
22.06	-111.57	7.76
20.36	-111.3	6.25
18.72	-110.72	4.7
17.04	-109.67	3.16
15.22	-108.03	1.73
13.12	-105.85	0.49
10.9	-103.12	-0.48
9.07	-99.89	-1.05
7.7	-96.05	-1.28
6.49	-91.6	-1.23
5.24	-86.48	-1.01
3.89	-80.55	-0.62
2.48	-73.6	-0.06
1.23	-65.58	0.52
0.26	-56.66	1.06
-0.38	-47.22	1.48
-0.51	-37.61	1.76
-0.15	-28.12	1.91
0.5	-18.87	1.99
1.45	-9.78	2.09
2.65	-0.63	2.25
14.59	-10.87	2.04
20.08	-23	2.73
25.25	-35.82	3.54
29.94	-48.8	4.51
34.21	-61.34	5.63
38.09	-72.97	6.83
41.52	-83.46	7.99
44.32	-92.79	8.91
46.45	-100.89	9.37
47.79	-107.92	9.24
48.19	-114	8.63
47.6	-119.31	7.69
46.1	-123.94	6.5
43.85	-127.84	5.18
41.34	-130.84	3.85
38.81	-132.75	2.54
36.32	-133.52	1.26
33.82	-133.29	-0.06
31.1	-132.23	-1.44
27.99	-130.34	-2.88
24.52	-127.66	-4.36
20.87	-124.2	-5.86
17.27	-120.07	-7.24
13.75	-115.33	-8.4
10.1	-110.08	-9.34
6.23	-104.42	-9.97
2.35	-98.54	-10.33
-1.07	-92.59	-10.44
-3.76	-86.64	-10.42
-5.8	-80.65	-10.37
-7.39	-74.57	-10.34
-8.49	-68.24	-10.24
-8.99	-61.45	-9.99
-8.92	-54.15	-9.5
-8.44	-46.53	-8.76
-7.63	-38.79	-7.8
-6.55	-30.99	-6.77
-5.04	-23.02	-5.77
-2.98	-14.82	-4.84
-0.61	-6.41	-4.02
5.07	-2.06	-1.91
6.95	-6.97	-1.42
8.45	-11.36	-0.85
9.78	-15.54	-0.06
11	-19.67	0.92
12.15	-23.71	2.03
13.24	-27.52	3.11
14.29	-30.9	3.89
15.38	-33.54	4.17
16.51	-35.29	3.91
17.38	-36.38	3.12
17.51	-37.38	2.04
16.91	-38.86	0.98
16.23	-41.21	0.27
15.83	-44.54	0.07
15.71	-48.63	0.37
15.65	-53.04	1.02
15.38	-57.26	1.9
14.83	-60.9	2.91
13.91	-63.74	3.99
12.62	-65.72	5.1
11.11	-66.83	6.24
9.67	-67.29	7.39
8.46	-67.47	8.56
7.53	-67.58	9.78
