"GiroX"	"GiroY"	"GiroZ"
-11.53	161.23	0.69
-15.08	172.18	-0.17
-18.44	181.22	-0.62
-21.62	187.81	-0.74
-24.79	191.46	-0.95
-27.87	192.08	-1.66
-30.98	190.06	-3.21
-34.09	186.04	-5.85
-36.46	180.85	-9.6
-37.21	175.37	-13.86
-36.57	169.81	-17.53
-34.97	163.85	-19.77
-33.02	156.94	-20.2
-31.45	148.61	-18.87
-30.22	138.59	-16.35
-29.22	126.99	-13.36
-28.76	114.3	-10.52
-29.06	101.24	-8.08
-29.69	88.51	-5.95
-29.9	76.64	-4.04
-29.06	65.72	-2.13
-27.12	55.39	0.13
-24.51	44.78	3.02
-22.13	32.83	6.31
-20.09	19.02	9.37
-18.2	3.55	11.66
7.31	3.9	10.85
7.61	31.09	10.5
8.11	59.34	9.23
8.38	88.27	7.18
7.83	117.25	4.97
6.07	145.25	3.32
2.86	171.35	2.56
-0.78	194.68	2.87
-4.51	214.65	4.2
-9.42	230.71	5.97
-15.14	242.39	7.55
-21.73	249.81	8.66
-28.59	253.31	9.3
-35.16	253.4	9.72
-40.85	250.12	10.44
-45.06	243.14	11.79
-47.82	232.04	13.82
-49.4	216.55	16.39
-49.65	196.75	18.85
-48.39	173.49	20.37
-45.72	147.79	20.62
-42.8	120.96	19.59
-40.17	94.14	17.52
-36.78	68.25	15.04
-32.4	43.57	12.94
-27.24	19.95	11.66
0.5	17.99	-3.93
-1.67	45.99	-4.34
-4.85	73.22	-3.91
-8.83	99.31	-2.9
-12.92	123.97	-1.61
-16.6	146.83	-0.33
-19.97	167.3	0.65
-22.94	184.87	1.21
-25.56	199.22	1.26
-28.38	210.27	1.06
-31.14	218.23	1.2
-33.33	223.45	2.13
-34.56	226.01	3.97
-34.45	225.61	6.42
-32.78	222.01	8.91
-29.82	215.26	10.98
-26.2	205.65	12.48
-22.38	193.57	13.41
-18.83	179.44	13.74
-15.34	163.9	13.51
-11.47	147.61	12.81
-7.65	131.05	11.78
-3.85	114.29	10.61
0.34	97.19	9.29
4.9	79.67	7.4
9.53	61.94	4.59
13.19	44.45	0.8
14.66	27.82	-3.95
14	12.83	-9.49
-26.58	9.38	-5.8
-34.22	32.07	-8.59
-40.04	57.12	-10.72
-43.62	83.26	-12.07
-44.96	109.18	-12.74
-44.76	133.62	-13.04
-43.96	155.51	-13.2
-42.87	174.17	-13.01
-41.86	189	-12.05
-41.06	199.31	-10.11
-40.53	204.77	-7.29
-40.35	205.69	-4.07
-39.83	202.6	-1.04
-37.99	196.06	1.48
-34.61	186.4	3.24
-29.71	173.86	4.11
-23.82	158.53	4.08
-18.07	140.65	3.31
-13	120.69	2.13
-7.91	99.14	1
-2.36	76.39	0.12
3.03	52.79	-0.56
7.86	28.67	-1.18
11.74	4.63	-1.69
11.98	5.11	4.02
8.52	29.12	1.62
4.01	53.01	-0.95
-0.5	76.13	-3.6
-4.14	97.83	-6.07
-7.16	117.63	-8.28
-9.97	135.51	-10.27
-11.96	151.45	-12.18
-12.61	165.35	-14.28
-12.57	177.03	-16.58
-12.08	186.32	-18.78
-11.08	192.9	-20.54
-10.04	196.25	-21.58
-9.5	196.07	-21.75
-9.36	192.4	-20.87
-8.92	185.82	-19.02
-7.49	177.19	-16.43
-5.17	167.42	-13.69
-2.85	157.3	-11.37
-0.85	147.2	-9.52
1.21	137.14	-8.02
3.13	127	-6.74
3.91	116.24	-5.48
3.08	104.05	-4.18
0.65	89.88	-2.74
-2.33	73.87	-1.16
-4.25	56.61	0.49
-4.65	38.7	2.06
-4.02	20.47	3.42
-2.66	2.01	4.5
6.84	16.35	10.38
3.76	40.91	7.34
0.73	65.34	4
-1.26	88.97	0.45
-2.59	111.03	-3.33
-4.66	130.84	-7.25
-7.57	147.91	-11.3
-11	162.16	-15.31
-15.13	173.8	-18.93
-19.78	183.12	-21.8
-24.5	190.21	-23.89
-28.9	194.98	-25.31
-32.56	197.17	-26.13
-34.47	196.54	-26.15
-34.01	192.83	-25.22
-32.16	186.08	-23.48
-30.14	176.69	-21.27
-28.57	165.24	-19.08
-26.97	152.62	-17.49
-24.33	139.61	-16.83
-20.55	126.72	-16.94
-16.21	114.09	-17.5
-11.91	101.49	-18.16
-8.12	88.36	-18.57
-4.96	74.14	-18.42
-2.14	58.69	-17.62
0.85	42.19	-16.27
4.04	24.94	-14.75
7.26	7.37	-13.42
25.9	12.81	-2.28
25.35	29.6	-4.3
24.91	46.61	-6.41
23.47	63.53	-8.39
20.76	79.93	-10.05
17.17	95.5	-11.24
13.43	110.08	-11.84
10.19	123.56	-12.05
7.26	135.83	-12.16
4.32	146.7	-12.49
1.41	156.03	-13.14
-1.33	163.53	-13.9
-3.88	168.73	-14.57
-5.98	171.28	-15.2
-7.2	171.12	-15.83
-7.35	168.46	-16.49
-6.57	163.67	-17.25
-4.48	157.29	-18.29
-1.32	150.01	-19.71
2.08	142.34	-21.4
5.24	134.3	-22.97
7.46	125.72	-23.92
8.76	116.2	-23.85
9.66	105.4	-22.53
10.63	93	-20.02
11.73	78.91	-16.77
12.73	63.41	-13.25
13.38	46.98	-9.6
13.77	29.95	-5.83
13.78	12.43	-2.05
-9.53	2.47	6.84
-16.68	22.16	3.29
-23	42.34	-0.8
-27.44	62.87	-5.23
-29.65	83.2	-9.82
-30.15	102.48	-14.1
-29.73	120.16	-17.86
-28.86	136.01	-21.03
-27.99	149.93	-23.54
-27.28	161.83	-25.29
-26.14	171.7	-26.43
-24.13	179.53	-27.26
-21.33	185.31	-27.86
-18.03	188.84	-27.87
-14.57	190.09	-27.11
-11.17	189.12	-25.63
-8.26	185.89	-23.58
-6.17	180.48	-21.11
-4.83	173.35	-18.51
-3.89	165.1	-16.26
-3.29	156.14	-14.59
-2.95	146.63	-13.51
-2.65	136.71	-12.92
-2.51	126.34	-12.56
-2.82	115.22	-11.95
-3.23	103.12	-10.82
-3.01	90.01	-9.21
-1.7	76.05	-7.48
0.77	61.42	-5.93
3.78	46.3	-4.67
6.64	30.91	-3.72
9.05	15.25	-2.92
21.44	7.69	8.9
22.47	22.11	8.16
24.14	36.45	7.03
25.01	51.13	5.58
25.1	66.22	4.01
25.2	81.55	2.52
25.23	96.75	1.19
24.83	111.33	0.07
24.19	124.86	-0.89
23.46	137.13	-1.6
22.34	148.1	-2.14
20.64	157.86	-2.64
18.36	166.34	-3.22
16.25	173.21	-3.58
14.46	178.16	-4.02
11.39	181.48	-4.86
7.24	182.87	-5.53
3.4	181.78	-5.78
0.27	177.97	-5.68
-2.55	171.52	-5.47
-4.94	162.87	-5.38
-6.56	152.73	-5.6
-7.46	141.74	-6.21
-7.88	130.31	-7.3
-7.67	118.34	-8.67
-6.62	105.32	-9.98
-4.9	90.91	-10.83
-2.95	75.22	-10.95
-0.71	58.6	-10.35
2.17	41.37	-9.14
5.52	23.84	-7.6
8.9	6.27	-6.15
19.8	6.08	12.46
16.32	26.96	11.74
12.77	48.31	11.09
9.7	69.89	10.48
7.51	91.24	9.74
6.55	111.74	8.76
6.17	130.85	7.59
5.25	148.07	6.29
2.93	162.98	4.81
-1.26	175.16	3.16
-7.2	184.25	1.48
-13.82	190.11	0
-20.04	192.88	-1.19
-25.09	192.87	-2.05
-28.94	190.62	-2.65
-31.88	186.75	-3.1
-33.89	181.64	-3.47
-35.02	175.34	-3.82
-35.71	167.71	-4.05
-36.53	158.52	-3.96
-37.39	147.69	-3.52
-37.63	135.24	-2.77
-36.61	121.33	-1.75
-34.09	106.29	-0.54
-30.23	90.42	0.83
-25.26	73.92	2.29
-19.25	56.8	3.79
-12.24	39.05	5.28
-4.48	20.62	6.79
3.58	1.32	8.28
5.24	12.24	-6.24
5.5	31.68	-6.9
5.69	52.23	-8.09
5.71	74.03	-9.52
5.38	96.62	-10.98
4.07	119.26	-12.36
1.16	141.09	-13.66
-3.74	161.14	-14.97
-10.86	178.72	-16.47
-19.57	193.43	-18.2
-28.84	205.21	-20.13
-37.26	213.98	-22.35
-44.18	219.64	-24.76
-49.5	221.96	-27.17
-53.07	220.68	-29.24
-55.01	215.53	-30.61
-55.58	206.37	-31.19
-54.67	193.66	-31.16
-52.31	178.35	-30.74
-48.23	161.43	-30.15
-42.31	143.75	-29.39
-34.69	125.93	-28.17
-25.86	108.13	-26.14
-16.92	90.27	-22.98
-8.54	72.15	-18.57
-1.12	53.65	-12.88
4.53	34.72	-6.21
8.89	15.74	1.09
7.38	8.61	-9.44
7.73	27.01	-9.32
7.24	44.77	-9.06
6.24	61.78	-8.69
5.2	78.14	-8.2
4.54	94.04	-7.65
4.62	109.82	-7.03
5.24	125.82	-6.36
5.65	142.13	-5.68
5.07	158.4	-5.07
2.74	173.83	-4.61
-2.03	187.45	-4.42
-9.03	198.21	-4.54
-16.88	205.25	-4.62
-24.03	208.12	-4.38
-29.49	206.9	-3.9
-33	202.23	-3.43
-34.28	195.04	-3.13
-33.3	185.97	-3.12
-30.84	175.33	-3.43
-28.25	163.08	-4.02
-26.74	149.11	-4.82
-27	133.33	-5.7
-28.56	115.94	-6.53
-29.53	97.45	-7.09
-27.92	78.7	-7.07
-23.33	60.58	-6.33
-16.99	43.75	-5.08
-10.04	28.31	-3.72
-3.05	14.09	-2.37
3.8	0.63	-1.02
6.91	0.77	-4.54
7.09	11.55	-4.52
6.43	22.03	-4.16
5.24	32.29	-3.6
3.8	42.35	-2.9
2.71	52.12	-2.23
2.35	61.49	-1.84
2.75	70.38	-1.76
3.68	78.71	-1.8
4.64	86.4	-1.77
5.22	93.39	-1.51
5.2	99.58	-0.93
4.36	104.86	-0.15
2.69	109.12	0.66
0.47	112.34	1.36
-1.96	114.46	1.82
-4.3	115.35	2.01
-6.28	114.9	1.97
-7.57	113.24	1.66
-8.35	110.55	1.22
-9	107.05	0.8
-10.06	103.07	0.42
-11.76	98.97	0.06
-14.06	95.08	-0.2
-16.91	91.45	-0.41
-20.03	88	-0.6
-22.99	84.49	-0.73
-25.52	80.81	-0.76
-27.34	76.96	-0.66
-28.17	73.19	-0.43
-28.05	69.69	-0.17
-27.18	66.48	-0.01
-25.67	63.47	-0.02
-23.66	60.5	-0.25
-21.59	57.38	-0.64
-19.59	53.92	-1.11
-17.7	49.82	-1.54
-15.9	44.85	-1.8
-13.92	38.92	-1.75
-11.41	32.08	-1.28
-7.97	24.56	-0.46
-3.48	16.52	0.51
1.51	8.05	1.44
3.97	1.04	-3.67
4.17	13.61	-3.5
4.11	26.22	-3.09
3.73	38.52	-2.32
3.18	50.29	-1.25
2.66	61.34	-0.02
2.2	71.54	1.13
1.62	80.69	2
0.92	88.76	2.57
0.12	95.73	2.94
-0.9	101.53	3.2
-2.25	105.92	3.47
-3.96	108.63	3.79
-5.84	109.59	4.13
-7.39	108.95	4.4
-8.21	107.12	4.48
-8.36	104.62	4.24
-8.16	101.91	3.56
-7.9	99.34	2.61
-7.93	97.05	1.6
-8.43	95.12	0.8
-9.41	93.53	0.41
-11.08	92.07	0.39
-13.38	90.63	0.58
-15.94	89.2	0.74
-18.56	87.82	0.57
-21.08	86.66	-0.08
-23.6	85.81	-1.14
-26.3	85.32	-2.42
-29.1	84.98	-3.67
-31.76	84.59	-4.58
-33.8	83.89	-5.03
-35.15	82.67	-5.04
-35.97	80.8	-4.73
-36.25	78.17	-4.27
-35.82	74.71	-3.94
-34.54	70.36	-3.9
-32.47	65.15	-4.24
-29.79	59.36	-4.81
-26.51	53.39	-5.36
-22.77	47.38	-5.61
-18.77	41.35	-5.4
-14.65	35.25	-4.76
-10.66	29.08	-3.81
-6.98	22.8	-2.79
-3.84	16.33	-1.86
-1.06	9.48	-1.08
1.57	2.08	-0.42
1.94	10.09	-2.71
2.85	21.73	-3.12
3.23	33.65	-3.48
2.55	45.27	-3.38
0.73	56.1	-2.63
-1.61	65.86	-1.23
-3.76	74.19	0.54
-5.31	80.92	2.13
-6.23	86.12	3.1
-6.66	89.99	3.19
-6.72	92.75	2.39
-6.88	94.5	0.96
-7.9	95.29	-0.61
-10.23	95.24	-1.86
-13.75	94.55	-2.38
-18.01	93.49	-2.07
-22.54	92.41	-1.21
-26.42	91.59	-0.17
-28.86	91.14	0.59
-29.79	90.87	0.72
-29.62	90.5	0.11
-29.06	89.78	-0.99
-28.66	88.5	-2.34
-28.66	86.63	-3.56
-29.07	84.34	-4.31
-29.73	81.99	-4.38
-30.13	79.92	-3.79
-29.95	78.34	-2.77
-29.24	77.25	-1.62
-27.88	76.55	-0.48
-25.74	75.9	0.42
-23.45	74.8	0.74
-21.71	72.88	0.4
-20.8	70.15	-0.39
-20.69	66.93	-1.21
-21.14	63.64	-1.85
-21.79	60.66	-1.97
-22.41	58.23	-1.4
-22.88	56.29	-0.32
-23.08	54.6	1.1
-23.02	52.82	2.57
-22.51	50.5	3.74
-21.25	47.15	4.39
-19.28	42.37	4.35
-16.82	36.14	3.8
-13.91	28.78	3.12
-10.66	20.79	2.73
-7.15	12.48	2.85
-3.45	3.9	3.52
4.97	10.22	-2.17
3.64	22.18	-1.65
2.55	33.83	-1.2
1.87	45.02	-0.82
1.62	55.55	-0.5
1.65	65.2	-0.23
1.56	73.75	-0.07
0.86	81.12	0
-0.76	87.29	0.08
-3.37	92.38	0.24
-6.6	96.53	0.54
-9.76	99.82	0.91
-12.33	102.28	1.2
-14.21	103.84	1.34
-15.65	104.56	1.32
-16.96	104.65	1.26
-18.35	104.22	1.2
-20.07	103.19	1.15
-22.23	101.36	1.05
-24.55	98.71	0.87
-26.58	95.54	0.57
-28	92.15	0.13
-28.77	88.57	-0.44
-29	84.83	-1.14
-28.76	81.02	-1.89
-28.29	77.33	-2.53
-27.9	73.84	-2.88
-27.65	70.6	-2.74
-27.38	67.53	-2.19
-27.1	64.26	-1.43
-26.68	60.41	-0.65
-25.7	55.87	0.09
-23.93	50.9	0.8
-21.68	45.82	1.4
-19.3	40.82	1.9
-16.91	36.01	2.34
-14.6	31.54	2.77
-12.28	27.52	3.21
-9.83	23.83	3.59
-7.45	20.08	3.9
-5.22	15.98	4.1
-3.03	11.53	4.1
-0.68	6.75	3.89
1.77	1.72	3.5
6.03	5.11	-3.02
6.46	15.56	-1.96
6.97	26	-0.97
7.41	36.44	-0.08
7.56	46.86	0.71
7.4	57.22	1.44
6.88	67.55	2.14
5.82	77.65	2.79
4.16	87.26	3.39
1.92	95.98	3.87
-0.54	103.6	4.2
-2.99	110.01	4.29
-5.36	115.05	4.13
-7.43	118.67	3.79
-9.03	120.97	3.33
-10.44	122.17	2.8
-12.17	122.45	2.29
-14.56	122	1.82
-17.73	121.06	1.45
-21.5	119.75	1.17
-25.5	118.21	0.91
-29.51	116.54	0.63
-32.99	114.74	0.28
-35.57	112.58	-0.1
-37.5	109.76	-0.48
-39.13	106.12	-0.8
-40.44	101.79	-0.94
-41.48	96.96	-0.89
-42.27	91.97	-0.68
-42.53	87.19	-0.43
-42.01	82.91	-0.23
-40.81	79.17	-0.12
-39.26	75.86	-0.16
-37.65	72.82	-0.35
-35.87	69.66	-0.59
-33.93	65.94	-0.83
-32.13	61.34	-1.03
-30.43	56.01	-1.11
-28.49	50.4	-1.04
-26.26	44.98	-0.83
-23.88	40.15	-0.56
-21.59	36.07	-0.32
-19.44	32.65	-0.18
-17.53	29.45	-0.13
-15.78	26.12	-0.16
-13.89	22.38	-0.2
-11.42	17.9	-0.29
-8.1	12.42	-0.49
-4.2	5.94	-0.77
3.66	8.8	2.4
4.22	18.53	2.61
4.44	28.47	2.91
4.44	38.55	3.34
4.49	48.69	3.79
4.66	58.82	4.24
4.76	68.72	4.68
4.7	78.17	4.95
4.23	86.99	4.98
3.06	95.03	4.83
1.47	102.16	4.65
-0.45	108.27	4.54
-2.79	113.28	4.43
-5.51	117.14	4.43
-8.42	119.83	4.61
-11.33	121.36	4.91
-14.01	121.81	5.14
-16.31	121.28	5.11
-18.37	119.79	4.72
-20.27	117.27	3.84
-22.21	113.83	2.5
-24.45	109.8	0.9
-26.6	105.65	-0.64
-28.38	101.72	-1.94
-30.3	98.19	-2.92
-32.55	95.11	-3.55
-34.77	92.42	-3.77
-36.52	89.99	-3.71
-37.69	87.63	-3.63
-38.49	85.15	-3.75
-39.05	82.61	-4.14
-39.31	80.09	-4.67
-39.26	77.75	-5.14
-39.02	75.59	-5.34
-38.53	73.54	-5.17
-37.51	71.37	-4.57
-36.06	68.87	-3.65
-34.21	65.85	-2.61
-31.75	62.22	-1.69
-28.46	57.87	-1.06
-24.54	52.85	-0.77
-20.48	47.26	-0.78
-16.52	41.1	-0.86
-12.35	34.44	-0.78
-7.72	27.23	-0.42
-2.6	19.25	0.12
2.98	10.3	0.76
8.85	0.28	1.4
1.63	2.28	-3.22
3.36	11.28	-2.4
4.66	20.7	-1.47
5.65	30.46	-0.35
6.3	40.38	0.82
6.57	50.29	1.91
6.67	59.83	2.77
6.68	68.66	3.28
6.46	76.55	3.34
5.89	83.33	3.01
4.83	88.88	2.52
3.25	93.08	2.07
1.29	96.05	1.82
-0.75	98.1	1.79
-2.67	99.54	1.91
-4.55	100.61	2.07
-6.59	101.33	2.12
-8.96	101.73	1.94
-11.52	101.82	1.53
-14.23	101.57	0.88
-17.39	100.92	0.08
-21.15	99.95	-0.75
-25.15	98.77	-1.41
-28.99	97.58	-1.73
-32.28	96.31	-1.71
-34.94	94.84	-1.43
-36.93	92.98	-1.08
-38.09	90.52	-0.84
-38.19	87.42	-0.8
-37.29	83.66	-1.04
-35.73	79.24	-1.61
-33.62	74.22	-2.56
-31.01	68.69	-3.73
-27.98	62.68	-4.9
-24.54	56.24	-5.88
-20.74	49.34	-6.43
-16.84	41.97	-6.44
-12.94	34.11	-5.97
-8.97	25.97	-5.17
-4.99	17.92	-4.22
-1.04	10.36	-3.29
2.45	3.66	-2.51
5.32	6.68	-0.23
5	16.97	-0.95
4.21	27.93	-1.46
2.86	39.35	-1.7
1.03	51.03	-1.59
-1.16	62.75	-1.18
-3.48	74.3	-0.5
-5.67	85.5	0.38
-7.52	96.15	1.39
-9.16	106.05	2.45
-10.96	114.92	3.39
-13.45	122.43	3.98
-16.73	128.35	4.11
-20.71	132.37	3.95
-25.02	134.35	3.53
-29	134.29	2.93
-32.08	132.39	2.27
-34.01	128.98	1.67
-34.84	124.5	1.1
-34.79	119.36	0.57
-34.1	113.84	-0.02
-33.16	107.92	-0.73
-32.53	101.41	-1.59
-32.3	94.09	-2.55
-32.1	85.94	-3.48
-31.09	77.16	-4.11
-28.88	68.05	-4.3
-25.68	58.88	-4.11
-21.87	50.06	-3.65
-18.01	42.07	-2.95
-14.5	35.15	-2.19
-11.6	29.26	-1.56
-9.42	24.17	-1.13
-7.71	19.47	-0.94
-6.26	14.75	-0.87
-4.78	9.76	-0.8
-2.8	4.49	-0.68
6.23	0.66	-1.56
5.24	11.11	-1.24
3.76	22.02	-0.63
2.11	33.31	0.12
0.51	44.68	0.86
-0.74	55.71	1.41
-1.6	66.12	1.62
-2.22	75.8	1.54
-2.66	84.74	1.29
-2.86	92.96	1.08
-3.14	100.31	0.97
-3.91	106.53	0.94
-5.19	111.44	1
-6.88	114.84	1.18
-8.8	116.67	1.44
-10.77	117.02	1.76
-12.47	116.09	1.99
-13.41	114.14	1.96
-13.41	111.46	1.55
-13.04	108.24	0.76
-12.95	104.62	-0.2
-13.65	100.63	-1.11
-15.65	96.1	-1.79
-19.02	90.95	-2.13
-23.05	85.35	-2.08
-26.82	79.66	-1.65
-29.71	74.22	-1.09
-31.33	69.3	-0.65
-31.67	65	-0.59
-30.89	61.22	-1.04
-29.48	57.76	-1.89
-28.12	54.35	-2.98
-27.2	50.77	-4.02
-26.62	46.93	-4.71
-26.16	42.74	-4.93
-25.53	38.26	-4.68
-24.2	33.69	-4.07
-21.82	29.17	-3.32
-18.43	24.79	-2.63
-14.36	20.37	-2.12
-9.91	15.74	-1.72
-5.25	10.71	-1.4
-0.64	5.13	-1.01
4.18	3.3	-3.2
4.98	12.92	-3.36
5.36	22.53	-3.4
5.25	32	-3.26
4.78	41.15	-2.96
4.23	49.78	-2.6
3.81	57.72	-2.29
3.45	64.78	-2.09
3	70.84	-1.99
2.29	75.83	-1.92
1.3	79.87	-1.82
0.09	83.18	-1.71
-1.32	86.05	-1.67
-2.91	88.77	-1.77
-4.74	91.45	-2.09
-6.92	94.04	-2.66
-9.27	96.46	-3.49
-11.71	98.56	-4.58
-14.55	100.17	-5.81
-17.72	101.33	-7.03
-20.05	102.18	-8.21
-22.23	102.66	-9.36
-24.8	102.62	-10.47
-27.58	102.01	-11.45
-30.09	100.84	-12.26
-32.87	98.93	-12.83
-35.94	96.2	-13.05
-38.81	92.72	-12.86
-40.97	88.63	-12.36
-41.9	84.01	-11.67
-41.72	78.91	-10.94
-40.63	73.43	-10.27
-38.53	67.73	-9.71
-35.81	61.88	-9.29
-33.76	55.82	-8.82
-31.82	49.7	-8.12
-29.38	43.66	-7.12
-26.38	37.7	-5.95
-23.14	31.63	-4.73
-18.89	25.59	-3.6
-13.78	19.59	-2.71
-8.35	13.49	-2.09
-3.03	7.22	-1.62
1.77	0.81	-1.16
1.89	0.36	-1.3
0.32	7.06	-2.21
-1.33	14.21	-2.89
-3.11	21.68	-3.38
-5.03	29.19	-3.69
-7.13	36.38	-3.87
-9.44	42.94	-4.06
-11.71	48.82	-4.34
-13.72	53.97	-4.67
-15.41	58.41	-5.07
-16.81	62.25	-5.59
-18.18	65.61	-6.21
-19.8	68.54	-6.75
-21.63	71.12	-7.1
-23.71	73.31	-7.12
-26.04	75.02	-6.86
-28.62	76.24	-6.41
-31.09	77.01	-5.8
-33.16	77.48	-5.23
-34.59	77.84	-4.86
-35.36	78.26	-4.69
-35.71	78.72	-4.71
-35.9	79.18	-4.9
-36.21	79.54	-5.18
-36.83	79.67	-5.36
-37.62	79.4	-5.28
-38.07	78.59	-4.97
-37.9	77	-4.51
-36.86	74.45	-4.04
-35.03	70.92	-3.67
-32.4	66.41	-3.39
-29.2	61.06	-3.22
-25.7	55.05	-3.16
-22.13	48.47	-3.17
-18.59	41.44	-3.22
-15.24	34.09	-3.23
-12.07	26.57	-3.13
-8.95	19.07	-2.81
-5.67	11.62	-2.25
-2.06	4.3	-1.54
-2.16	2.1	-0.03
-3.02	11.35	0.68
-4.22	20.9	1.61
-5.58	30.84	2.7
-6.85	41.2	3.74
-7.88	51.86	4.57
-8.63	62.6	5.07
-9.29	73.09	5.19
-10.08	83.02	5.06
-11.02	92.22	4.75
-12.2	100.61	4.37
-13.72	108.14	3.92
-15.64	114.69	3.4
-18.01	120.12	2.82
-20.69	124.34	2.22
-23.49	127.24	1.58
-26.29	128.71	0.81
-29.08	128.77	-0.1
-31.77	127.5	-1.14
-34.28	125.03	-2.33
-36.63	121.53	-3.7
-38.94	117.14	-5.13
-41.27	111.99	-6.52
-43.23	106.31	-7.6
-44.26	100.24	-8.21
-44.1	93.79	-8.4
-42.81	87.02	-8.24
-40.43	80.1	-7.84
-37.17	73.2	-7.31
-33.3	66.5	-6.74
-29.13	59.96	-6.22
-24.96	53.4	-5.86
-21.03	46.65	-5.56
-17.3	39.75	-5.07
-13.5	32.65	-4.24
-9.46	25.44	-3.08
-5.26	18.22	-1.64
-1.09	11.08	-0.16
2.73	4.06	1.15
1.43	6.91	1.35
1.05	17.81	1.31
0.56	29	1.28
0.05	40.42	1.32
-0.51	51.95	1.46
-1.13	63.41	1.83
-1.74	74.54	2.5
-2.43	85.02	3.38
-3.1	94.54	4.44
-3.72	102.72	5.55
-4.46	109.5	6.51
-5.33	114.87	7.17
-6.17	118.87	7.46
-7.04	121.55	7.35
-8.17	123.02	6.99
-9.6	123.36	6.46
-11.25	122.66	5.89
-13.17	121.04	5.36
-15.32	118.66	4.88
-17.58	115.63	4.34
-19.79	112.01	3.67
-21.81	107.83	2.87
-23.87	103.12	1.87
-26.08	97.97	0.68
-27.98	92.51	-0.58
-29.42	86.8	-1.71
-30.56	81.02	-2.51
-31.31	75.45	-2.93
-31.38	70.42	-2.99
-30.65	66.13	-2.8
-29.2	62.59	-2.49
-27.14	59.62	-2.2
-24.67	56.85	-2.02
-22.09	53.88	-1.98
-19.68	50.36	-2.04
-17.54	46.11	-2.2
-15.26	41.22	-2.33
-12.42	35.92	-2.36
-8.99	30.37	-2.21
-5.06	24.59	-1.8
-0.64	18.43	-1.14
4.02	11.69	-0.29
8.86	4.09	0.71
4.1	6.45	-2.78
5.02	17.99	-1.96
5.36	30.1	-1.24
5.27	42.81	-0.56
4.76	56.15	0.03
3.8	70.04	0.5
2.51	84.27	0.88
1.25	98.46	1.11
0.31	112.03	1.11
-0.45	124.36	0.88
-1.27	135.09	0.4
-2.31	144.15	-0.33
-3.69	151.47	-1.23
-5.42	156.96	-2.23
-7.59	160.49	-3.22
-10.14	162.02	-4.19
-12.76	161.56	-5.02
-15.16	159.13	-5.55
-17.15	154.68	-5.83
-18.69	148.24	-5.94
-19.73	140.01	-6.08
-20.51	130.4	-6.36
-21.38	119.96	-6.71
-22.47	109.22	-7.04
-23.84	98.43	-7.27
-25.27	87.72	-7.26
-26.28	77.15	-6.91
-26.53	66.82	-6.22
-25.65	56.87	-5.22
-23.46	47.25	-3.85
-20.22	37.74	-2.27
-16.22	28.12	-0.77
-11.61	18.29	0.52
-6.45	8.19	1.6
-2.89	8.97	-3.67
-3.64	41.69	-0.79
-4.98	75.1	2.4
-6.74	108.53	5.56
-8.75	140.97	8.46
-11.2	171.3	10.59
-14.48	198.71	11.59
-18.22	222.22	11.62
-22.24	240.76	10.8
-25.94	253.44	9.13
-28.51	259.48	6.86
-29.65	258.38	4.27
-29.27	250.12	1.31
-27.57	235.31	-1.89
-24.03	214.95	-5.11
-18.35	189.85	-8.01
-11.03	160.6	-10.32
-2.6	127.83	-11.73
6.42	92.22	-12.03
15.72	54.53	-11.07
24.73	15.64	-8.9
-18.85	47.88	-19.04
-23.3	95.23	-20.79
-28.03	140.07	-22.44
-32.1	181.31	-23.86
-33.15	217.31	-24.6
-31.09	245.66	-24.63
-28	264.4	-24.32
-25.04	272.4	-23.42
-22.01	268.96	-21.54
-18.74	253.89	-18.98
-14.96	228.03	-16.47
-10.46	193.11	-14.42
-5.41	151.28	-12.6
1.12	104.88	-10.52
9.74	55.85	-7.8
19.49	5.56	-4.52
-29.55	48.9	-14.17
-34.1	101.53	-11.6
-34.2	151.92	-8.07
-27.64	198.2	-3.9
-16.21	237.67	0.42
-3.5	268.79	3.69
9.21	289.98	5.85
20.54	299.47	7.23
28.87	296	8.07
35.48	279.05	8.68
41.79	249.39	8.6
48.07	208.94	7.25
54.15	160.56	4.3
60.98	107.7	-0.29
68.86	52.88	-5.91
-59.22	47.9	-20.41
-50.21	101.89	-15.34
-36.93	149.35	-11.93
-20.53	188.51	-10.5
-3.23	217.62	-10.78
14.87	233.84	-12.21
31.63	235.95	-14.68
45.26	223.7	-16.94
56.21	196.71	-17.46
65.11	156.36	-16.4
71.35	105.17	-14.86
73	46.17	-13.76
-50.82	47.88	-0.29
-43.46	95.51	1.29
-33.07	134.96	0.25
-19.32	164.97	-3.36
2.48	184.62	-9.01
30.68	190	-15.62
50.71	179.98	-22.07
59.97	154.33	-26.48
61.94	114.71	-27.96
58.36	64.67	-27
47.78	7.46	-24.25
-51.61	14.01	-10.93
-46.51	68.98	-5.5
-35.7	119.6	-1.32
-19.33	163.06	0.25
2.69	197.15	-1.69
26.99	218.17	-6.34
46.74	222.99	-11.67
59.08	211.06	-16.41
64.78	182.74	-19
64.75	140.12	-19.25
60.04	86.52	-18.22
50.91	25.41	-17.18
-21.68	48.96	-22.32
-17.6	100.48	-12.62
-11.49	142.24	-6.13
-2.12	172.34	-4.23
15.12	191.12	-7
40.22	195.15	-12.78
59.88	182.26	-20.04
68.59	151.83	-26.24
68.66	103.62	-28.99
58.23	39.82	-27.8
