"GiroX"	"GiroY"	"GiroZ"
266.72	35.95	-43.89
261.24	36.45	-41.89
257.8	37.09	-40.31
256.11	37.79	-39.09
255.97	38.53	-38.09
257.09	39.26	-37.23
258.5	39.87	-36.39
259.69	40.37	-35.38
261.36	40.81	-34.24
264.4	41.31	-33.08
269.27	41.93	-31.83
276.15	42.88	-30.3
284.36	44.25	-28.34
292.72	45.8	-25.85
299.47	47.24	-22.83
302.55	48.08	-19.16
300.13	47.81	-14.67
292.09	46.17	-9.49
279.37	43.35	-3.94
263.13	39.79	1.75
244.98	35.96	7.29
226.35	32.16	12.35
207.53	28.64	16.66
189.34	25.66	19.95
172.91	23.17	22.06
157.24	21.02	23.11
141.49	19.04	23.4
125.44	17.15	23.04
109.3	15.12	22.2
92.45	12.85	21.06
74.87	10.48	19.7
56.59	8.08	18.24
37.2	5.17	16.83
16.09	1.13	15.64
8.92	8.16	-8.33
26.54	9.96	-11.78
44.98	11.15	-15.75
64.53	11.83	-20.2
85.34	12.44	-25.16
108.03	13.38	-30.69
132.88	14.96	-36.64
159.21	17.31	-42.8
185.81	20.38	-48.7
211.93	24.09	-54
237.3	28.47	-58.52
261.63	33.34	-62.28
285.17	38.34	-65.37
307.91	43.21	-67.95
328.54	48.01	-69.97
344.65	52.83	-71.18
354.78	57.31	-71.45
357.81	60.8	-70.69
353.67	62.77	-68.78
344.22	63.15	-65.63
331.64	62.29	-61.34
316.88	60.58	-56.03
301.92	58.44	-50.22
289.09	56.04	-44.72
278.82	53.37	-40.01
270.91	50.59	-36.03
263.86	47.98	-32.41
255.63	45.66	-28.77
245.4	43.5	-24.79
233.46	41.39	-20.27
220.49	39.58	-15.03
208.24	38.39	-9.13
198.67	38.05	-3
191.45	38.42	2.64
185.65	38.89	7.23
182.44	38.99	10.19
182.05	38.58	11.21
181.67	37.83	10.87
178.7	37.13	10.1
171.19	36.64	9.41
158.57	36.2	9.12
141.65	35.49	9.34
120.51	34.02	10.11
96.34	31.33	11.33
71.64	27.31	12.72
47.92	22.24	13.94
24.57	16.41	14.82
1.21	10.18	15.44
12.4	5.79	-7.29
27.81	7.88	-10.12
44.77	9.58	-13.5
63.5	10.64	-17.62
83.84	11.01	-22.6
105.67	11.15	-28.25
128.99	11.84	-34.39
153.5	13.59	-40.85
178.74	16.52	-47.37
204.38	20.58	-53.75
230.36	25.61	-59.78
256.65	31.2	-65.43
282.62	36.95	-70.61
306.65	42.43	-75.28
326.42	47.33	-79.2
340.11	51.37	-81.89
346.71	54.24	-82.82
346.27	55.68	-81.45
339.62	55.84	-77.47
328.32	54.93	-71.21
314.04	53.09	-63.25
298.16	50.46	-54.25
282.38	47.22	-45.02
268.42	43.52	-36.26
256.37	39.51	-28.39
244.56	35.49	-21.57
232.33	31.72	-15.69
220.39	28.49	-10.65
209.89	26.14	-6.44
202.65	25.06	-3.25
200.5	25.44	-1.31
202.87	27.25	-0.59
208.43	30.17	-1.04
216.16	33.82	-2.37
223.96	37.64	-4.29
229.72	41.13	-6.36
231.7	43.99	-8.03
227.87	46.16	-8.71
218.12	47.54	-8.29
205.34	47.95	-7.07
192.17	47.23	-5.28
179.49	45.38	-3.3
168.23	42.7	-1.39
158.94	39.55	0.34
150.17	36.18	1.97
140.82	32.83	3.46
130	29.46	4.81
115.72	26.09	6.06
97.89	22.72	7.31
77.88	19.23	8.48
56.43	15.27	9.3
34.89	10.53	9.4
14.22	5.26	8.92
3.4	0.86	-9.69
27.71	3.62	-14.16
51.15	4.56	-18.43
72.52	3.97	-22.66
92.04	2.66	-27.03
110.96	1.61	-31.51
130.04	1.63	-35.97
149.41	2.94	-40.22
168.64	5.48	-44.08
187.2	8.97	-47.51
205.02	13.03	-50.57
222.33	17.46	-53.26
239.57	22.09	-55.56
256.58	26.64	-57.79
271.61	30.82	-60
281.91	34.54	-61.82
287.34	37.39	-62.8
288.67	38.95	-62.37
286.15	39.18	-60.19
281.01	38.3	-56.56
275.33	36.59	-52.05
269.52	34.53	-47.12
264.75	32.52	-42.27
262.24	30.74	-37.85
261.72	29.02	-33.94
261.55	27.14	-30.62
259.7	25.21	-27.6
254.87	23.51	-24.44
247.82	22.35	-21.21
242.68	22.05	-18.54
242.01	23.38	-16.9
245.16	26.65	-16.58
250.2	31.49	-17.68
254.49	37.09	-19.54
255.98	42.61	-21.18
254.19	47.09	-22.17
248.05	49.89	-22.36
237.82	50.84	-21.87
225.1	50.4	-20.95
211.16	49.15	-19.99
196.91	47.4	-19.39
182.85	45.19	-19.33
169.25	42.39	-19.63
154.32	38.81	-19.73
134.97	34.01	-19.23
110.74	27.93	-18
83.55	20.83	-15.92
55.08	13.06	-13.23
25.97	4.95	-10.38
14.23	-6.23	-9.61
34.73	-2.81	-13.9
58.19	0.9	-19.29
83.89	4.39	-25.62
110.55	6.87	-32.83
137.32	8.35	-40.59
164.14	9.09	-48.29
190.52	9.24	-55.44
215.3	9.44	-61.76
239.01	10.36	-67.16
261.88	12.31	-71.58
283.59	15.24	-75
304.1	19.18	-77.4
323.17	23.96	-78.7
339.67	29.06	-78.9
352.4	33.84	-78.02
359.65	37.57	-76.1
360.05	40.04	-72.97
354.17	41.62	-68.41
345.1	42.6	-62.84
334.91	43.06	-56.84
324.15	43.24	-50.81
313.25	43.37	-44.89
301.93	43.53	-39.18
289.94	43.6	-33.74
277.1	43.37	-28.64
263.72	42.57	-24.03
250.08	41.16	-19.95
235.92	39.24	-16.27
221.06	37	-12.85
208.15	34.73	-9.74
199.33	32.71	-7.27
193.76	31.16	-5.57
188.5	30.3	-4.38
182.15	30.4	-3.38
174.8	31.18	-2.49
166.24	32	-1.75
156.76	32.35	-1.18
147.29	32	-0.91
138.03	30.96	-0.9
128.23	29.46	-0.97
117.37	27.59	-0.96
106.16	25.57	-0.86
95.67	23.41	-0.69
84.83	21.02	-0.36
72.53	18.3	0.28
58.77	15.22	1.31
43.55	11.58	2.69
26.65	7.23	4.37
7.76	2.24	6.35
2.39	-0.21	-8.6
26.31	2.86	-14.04
52.03	5.88	-19.92
79.35	8.8	-26.25
107.37	11.6	-32.76
135.27	14.32	-39.18
162.7	17.12	-45.32
189.37	20.16	-51.01
215.31	23.68	-56.09
240.97	27.77	-60.53
266.53	32.42	-64.36
290.81	37.46	-67.53
311.29	42.71	-69.91
326.25	47.66	-71.27
335.17	51.69	-71.29
337.94	54.51	-69.72
335.4	56.05	-66.47
328.59	56.27	-61.67
318.44	55.21	-55.53
306.01	53.09	-48.36
292.78	50.28	-40.61
279.58	47.07	-32.72
265.89	43.92	-24.99
251.22	41.1	-17.62
234.6	38.55	-10.65
216.55	36.02	-4.13
199.95	33.22	1.72
186.69	30.48	6.58
177.34	28.36	10.13
172.01	27.24	12.15
170.66	27.31	12.58
172.83	28.45	11.52
177.45	30.44	9.19
182.38	33.05	6.15
185.56	35.93	3.18
185.39	38.52	0.83
181.71	40.06	-0.56
174.77	40.14	-0.78
165.69	38.79	0
155.54	36.36	1.43
144.36	33.31	3.12
132.14	29.84	4.76
119.12	26.14	6.12
104.64	22.3	7.2
87.04	18.23	8.23
65.46	13.84	9.53
39.42	9.06	11.41
10.08	3.53	13.84
8.4	4.98	-20.02
31.47	4.12	-23.6
53.02	3.59	-26.5
74.05	3.75	-29.09
95.57	4.67	-31.69
118.26	6.09	-34.65
142.07	7.73	-38.04
166.21	9.22	-41.74
189.55	10.26	-45.55
211.54	10.79	-49.36
231.62	11.3	-53.05
249.52	12.37	-56.39
264.63	14.39	-59.06
275.29	17.39	-60.69
280.91	20.67	-61.03
282.1	23.51	-59.83
279.89	25.6	-57.08
275.86	26.72	-52.98
271.61	26.85	-48.02
267.39	26.24	-42.61
263.2	25.27	-37.25
258.42	24.3	-32.17
252.11	23.49	-27.45
244.03	22.84	-22.85
234.1	22.42	-18.14
222.46	22.24	-13.39
210.66	22.06	-8.95
202.61	21.6	-5.46
200.04	21.04	-3.38
202.31	20.86	-3
208.22	21.64	-4.37
215.53	23.77	-6.99
221.73	27.17	-10.02
225.35	31.44	-12.7
224.98	36.1	-14.27
220.86	40.56	-14.39
214.63	44.14	-13.33
207.84	46.56	-11.73
202.03	47.59	-10.2
197.64	47.11	-9.2
193.97	45.51	-8.98
188.89	43.43	-9.38
180.97	41.38	-10.04
169.56	39.49	-10.5
154.04	37.57	-10.3
135.54	35.21	-9.45
115.61	31.96	-8.18
95.18	27.55	-6.67
75.36	21.8	-5.33
56.74	15.07	-4.49
39.38	8.1	-4.11
22.72	1.48	-4
5.69	-4.52	-4.05
19.77	5.09	-15.68
44.32	4.35	-19.14
68.56	2.26	-22.11
90.9	-0.16	-24.78
110.62	-1.91	-27.35
128.93	-2.54	-30.02
146.91	-2.15	-32.85
164.59	-0.93	-35.75
182.21	0.95	-38.76
200.24	3.15	-41.98
218.59	5.51	-45.43
237.47	8.23	-49.05
257.46	11.4	-52.76
278.24	15	-56.57
298.49	18.96	-60.36
316.62	23.26	-64.03
330.91	27.65	-67.25
339.37	31.85	-69.46
342.15	35.68	-70.3
340.36	39.04	-69.45
335.18	41.74	-67.07
328.5	43.37	-63.58
321.72	43.65	-59.47
314.48	42.73	-55
306.63	40.96	-50.33
298.03	38.68	-45.48
287.7	36.04	-40.44
274.98	33.16	-35.15
259.96	30.13	-29.57
242.75	27.16	-23.66
223.34	24.52	-17.46
203.57	22.24	-11.27
185.59	20.13	-5.58
170.3	17.87	-0.93
157.41	15.24	2.45
146.17	12.33	4.54
136.26	9.54	5.52
127.63	7.22	5.75
119.39	5.36	5.54
110.63	3.81	5.15
100.98	2.63	4.78
90.35	1.67	4.62
78.67	0.56	4.73
66.19	-1.15	5.1
54.36	-3.56	5.59
43.91	-6.34	6.05
33.35	-9.02	6.54
21.52	-11.26	6.98
8.44	-12.9	7.4
16.49	1.1	-7.37
40.52	4.5	-11.89
64.77	6.53	-16.58
88.57	7.15	-21.32
111.16	6.87	-26.1
131.94	6.56	-30.88
150.85	6.76	-35.39
168.42	7.65	-39.59
185.16	9.28	-43.55
201.8	11.73	-47.46
218.74	14.81	-51.49
235.77	18.42	-55.66
253.04	22.44	-59.84
270.39	26.56	-63.86
286.97	30.42	-67.51
301.81	33.9	-70.4
313.55	36.9	-72.18
320.91	39.38	-72.49
323.65	41.3	-71.1
322.95	42.65	-68.1
319.35	43.5	-63.71
312.76	44.03	-58.19
303.82	44.33	-51.98
293.17	44.16	-45.47
281.17	43.44	-38.86
268.63	42.06	-32.43
256.34	39.83	-26.54
244.27	36.75	-21.32
232.05	33.37	-16.68
220.2	30.29	-12.53
209.52	27.66	-8.87
199.93	25.31	-5.75
190.97	23.32	-3.15
181.31	21.77	-0.95
169.93	20.78	0.87
158.02	20.06	2.32
146.24	19.02	3.43
134.36	17.41	4.26
122.9	15.42	4.68
112.35	13.29	4.68
101.89	11.01	4.4
90.69	8.82	4.09
78.64	6.72	3.87
64.76	4.62	3.89
46.67	2.5	4.48
23.57	0.21	5.89
5.92	-2.38	-3.26
36.94	-1.42	-9.76
66.8	-0.42	-16.11
95.59	1.05	-22.06
122.84	3.13	-27.53
147.55	5.82	-32.47
169.54	8.78	-36.91
188.58	11.58	-40.87
204.73	14	-44.19
218.38	16.07	-46.69
230.25	17.85	-48.29
241.15	19.32	-49.18
251.81	20.42	-49.61
262.24	21.29	-49.81
272.3	22.27	-49.91
281.82	23.7	-49.92
290.3	25.7	-49.81
297.41	28.27	-49.44
302.9	31.29	-48.59
306.85	34.44	-47.13
309.62	37.42	-45.06
311.45	39.84	-42.47
312.15	41.31	-39.51
312.17	41.74	-36.49
311.83	41.08	-33.68
309.98	39.56	-30.93
305.06	37.68	-27.97
296.3	35.86	-24.51
282.84	34.18	-20.44
263.87	32.56	-15.76
240.57	30.71	-10.5
213.83	28.12	-4.89
184.76	24.53	0.64
154.81	20	5.68
124.78	14.7	9.99
95.05	9	13.48
66.24	3.32	16.12
37.49	-2.34	18.18
7.35	-7.81	20.1
22.43	-1.87	-7.9
58.01	2.07	-13.92
92.22	5.41	-19.88
124.49	8.25	-25.39
154.65	10.84	-30.26
182.94	13.63	-34.5
209.81	17.01	-38.24
236.32	21.13	-41.75
263.78	25.69	-45.31
292.4	30.25	-49.16
321.01	34.49	-53.21
347.92	38.35	-57.14
370.84	41.93	-60.73
388.01	45.02	-63.62
399.31	47.42	-65.49
405.74	49.24	-66.11
408.13	50.56	-65.27
408.07	51.47	-63.07
406.48	52.09	-59.63
403.23	52.4	-55.14
398.4	52.28	-49.87
391.52	51.41	-44.16
380.96	49.9	-38.36
366.74	48.02	-32.57
350.11	45.84	-26.92
331.96	43.41	-21.47
312.78	40.8	-16.16
292.53	38.47	-11.12
271.82	36.63	-6.49
250.74	35.03	-2.58
229.2	33.31	0.3
206.67	31.25	2.19
182.99	28.85	3.22
158.5	26.16	3.52
133.09	23.09	3.3
105.97	19.6	2.89
77.25	15.61	2.73
46.12	11.12	3.06
11.48	6.11	4.08
14.2	-0.22	-7.58
43.08	1.78	-9.99
71.66	4.25	-12.53
99.55	6.93	-15.37
126.59	9.44	-18.65
152.78	11.6	-22.31
178.05	13.46	-26.23
202.48	15.15	-30.35
226.35	16.66	-34.57
249.58	18.03	-38.75
271.79	19.33	-42.8
292.51	20.59	-46.57
310.74	21.69	-49.8
325.42	22.59	-52.14
336.36	23.28	-53.36
343.31	23.68	-53.37
346.58	23.86	-52.11
347.61	23.86	-49.66
346.93	23.74	-46.1
344.45	23.57	-41.51
340.38	23.33	-36.09
334.9	23.2	-30.17
327.79	23.31	-24.16
318.53	23.66	-18.31
306.78	24.24	-12.76
292.72	25.03	-7.61
277.05	25.85	-3.02
260.54	26.54	0.81
243.45	27.12	3.91
226.78	27.67	6.44
211.51	28.15	8.41
197.16	28.61	9.92
183.3	29.09	11.14
169.92	29.38	12.07
156.28	28.97	12.62
140.92	27.4	12.88
122.65	24.68	12.97
101.87	21.05	13.05
78.94	16.56	13.18
52.87	11.28	13.57
23.9	5.4	14.39
13.74	7.78	-0.9
36.14	8.14	-2.98
59.91	8.03	-5.73
85.27	7.8	-9.42
112.61	7.89	-14.13
141.07	8.64	-19.64
169.54	10.34	-25.64
197.36	12.89	-31.76
224.65	16.01	-37.76
251.85	19.37	-43.5
279.02	22.93	-48.74
306.24	26.66	-53.33
332.84	30.35	-57.27
356.97	33.75	-60.52
376.47	36.8	-62.89
389.94	39.49	-64.21
397.06	41.8	-64.33
398.43	43.78	-63.03
395.17	45.58	-60.27
388.73	47.2	-56.16
380.24	48.52	-50.87
370.81	49.56	-44.8
360.55	50.32	-38.25
349.19	50.73	-31.51
337.59	50.69	-24.99
325.79	50.1	-19.02
312.88	49.1	-13.54
298.29	48.08	-8.25
282.4	47.26	-2.96
265.69	46.8	2.4
248.48	46.89	7.82
231.68	47.58	13.01
216.27	48.68	17.45
202.24	49.75	20.73
189.1	50.37	22.63
175.92	50.27	23.28
162.27	49.31	22.89
147.54	47.3	21.72
129.62	44.1	20.2
107.16	39.76	18.75
80.75	34.32	17.57
51.55	27.79	16.69
20.14	20.11	16.11
19.48	8.42	-1.79
45.15	12.03	-5.86
69.84	15.5	-9.83
94.12	18.91	-13.69
118.14	22.11	-17.47
141.63	24.79	-21.23
164.2	26.83	-24.97
185.61	28.32	-28.57
206.11	29.4	-31.91
226.24	30.34	-34.87
246.08	31.54	-37.31
266.01	33.29	-39.2
286.44	35.54	-40.59
306.6	38.09	-41.44
325.13	40.75	-41.77
341.25	43.38	-41.63
354.72	45.9	-40.99
365.73	48.23	-39.87
374.61	50.33	-38.2
381.08	52.43	-35.86
385.35	54.63	-32.83
388.13	56.95	-29.25
389.32	59.13	-25.51
387.95	60.74	-21.78
383.73	61.43	-18.05
375.77	61.1	-14.18
363.39	60	-10.06
347.7	58.31	-5.65
329.37	56.16	-0.85
308.47	53.68	4.27
285.99	50.97	9.41
262.65	47.99	14.2
238.36	44.69	18.29
213.55	40.88	21.3
188.59	36.4	22.95
163.43	30.89	23.19
137.74	24.23	22.57
111.45	16.81	21.56
84.31	9.22	20.35
56.36	1.94	19.17
27	-4.82	18.42
1.67	2.6	-5.67
38.1	4	-11.46
74.77	5.96	-17.45
109.73	8.11	-23.49
142.63	10.16	-29.29
173.45	11.83	-34.63
202.08	12.92	-39.44
228.83	13.63	-43.73
254.28	14.32	-47.63
278.94	15.33	-51.17
303.45	16.95	-54.35
328.39	19.11	-57.38
353.54	21.58	-60.44
378.26	24.22	-63.63
401.62	26.95	-66.83
422.6	29.74	-69.79
440.46	32.7	-72.08
454.79	36.02	-73.27
464.35	39.67	-72.91
468.17	43.42	-70.69
466.33	46.93	-66.6
458.8	49.68	-60.89
445.64	51.32	-53.94
427.39	51.5	-46.29
404.55	50.13	-38.42
377.66	47.44	-30.55
347.73	43.95	-22.73
315.77	40	-14.99
282.21	35.68	-7.44
247.51	31.06	-0.37
212.14	26.11	6.02
175.7	20.75	11.52
138.38	15	15.88
100.63	8.84	18.86
63.03	2.14	20.37
26.33	-5.01	20.68
19.74	-2.17	-1.28
43.23	0.62	-4.16
69.76	3.66	-7.64
98.84	6.92	-11.65
129.94	10.44	-16.15
162.68	14.21	-21.18
196.96	18.18	-26.74
233.11	22.39	-32.95
271.14	26.99	-39.77
310.33	32.1	-46.92
349.75	37.71	-53.99
388.63	43.56	-60.57
425.45	49.47	-66.22
458.89	55.25	-70.52
488.14	60.58	-73.15
512.02	65.1	-74.07
528.85	68.68	-73.18
537.58	71.17	-70.47
538.01	72.58	-66.1
530.23	73.04	-60.14
514.88	72.68	-52.81
493.18	71.47	-44.38
466.19	69.41	-35.13
435.12	66.53	-25.44
401.51	62.95	-15.71
366.32	58.86	-6.4
330.78	54.25	2.03
294.97	49.24	9.2
259	44.14	14.9
223.39	39.13	19.21
188.83	34.16	22.11
155.75	29.26	23.9
124.31	24.34	24.97
94.15	19.24	25.58
64.44	13.79	25.99
34.5	7.89	26.4
4.66	1.54	26.87
18.15	-13.32	-6.09
39.03	-9.41	-6.3
61.65	-5.3	-6.91
87.09	-1.24	-8.46
115.45	2.53	-11.3
145.86	6.07	-15.58
177.42	9.62	-20.99
209.22	13.41	-27.05
240.54	17.43	-33.26
271.49	21.67	-39.38
302.16	26.24	-45.41
332.42	31.18	-51.4
362.02	36.32	-57.42
390.17	41.36	-63.38
415.84	46.16	-68.97
438.62	50.81	-73.8
458	55.26	-77.39
473.75	59.27	-79.47
485.45	62.55	-79.88
492.21	65.03	-78.49
493.82	66.71	-75.39
490.88	67.63	-70.81
483.28	67.98	-65.1
471.09	67.93	-58.61
454.7	67.43	-51.59
434.25	66.28	-44.18
409.79	64.51	-36.44
382.19	62.35	-28.44
352.51	59.9	-20.37
321	57.04	-12.46
287.78	53.64	-4.96
252.83	49.72	1.72
216.44	45.43	7.19
178.8	40.63	11.28
139.11	35.07	14.19
96.81	28.47	16.2
53.35	20.63	17.57
9.99	11.51	18.46
22.94	-2.41	-0.74
48.25	0.77	-3.2
73.45	3.39	-5.43
99.03	5.87	-7.77
125.01	8.69	-10.46
151.2	12.12	-13.56
177.36	16.23	-17.06
203.79	20.99	-21.05
230.88	26.25	-25.49
258.89	31.74	-30.25
288.11	37.31	-35.18
318.33	42.86	-40.2
348.38	48.37	-45.26
376.64	54.01	-50.19
401.08	59.85	-54.81
420.13	65.76	-58.78
433.53	71.37	-61.7
441.93	76.23	-63.39
446.35	80.06	-63.68
447.54	82.64	-62.45
446.43	83.92	-59.83
443.3	83.84	-55.99
436.93	82.68	-51.04
426.74	80.82	-45.18
412.66	78.53	-38.74
394.46	75.76	-32.04
372.47	72.3	-25.22
347.65	68.01	-18.35
320.74	62.88	-11.49
292.18	57.33	-4.82
263.24	51.8	1.47
234.81	46.53	7.25
206.97	41.67	12.35
179.76	37.33	16.49
152.74	33.21	19.56
125.65	28.86	21.57
99.34	23.89	22.51
73.7	17.95	22.52
48.08	10.98	21.92
22.04	3.33	21.18
9.61	4.42	0.66
34.38	8.27	-1.8
59.68	11.94	-4.47
85.44	15.37	-7.59
112.06	18.57	-11.42
139.61	21.73	-16.04
167.88	25.05	-21.38
196.64	28.64	-27.26
225.81	32.6	-33.48
255.4	36.92	-39.81
285.15	41.51	-46.09
314.85	46.17	-52.14
343.9	50.7	-57.79
370.9	54.89	-62.98
393.94	58.53	-67.55
411.61	61.5	-71.21
422.75	63.65	-73.59
427.42	65.06	-74.36
426.77	65.85	-73.4
422.56	66.06	-70.91
415.97	65.69	-67.15
408.15	64.96	-62.47
400.06	64	-57.27
391.49	62.9	-51.89
382	61.62	-46.45
370.58	60.09	-41.02
356.04	58.4	-35.56
338.43	56.52	-30.05
318.71	54.37	-24.53
297.97	51.94	-19.16
277.7	49.37	-14.13
258.92	46.81	-9.65
242.25	44.4	-5.93
227.41	42.18	-2.93
213.63	39.98	-0.47
199.51	37.45	1.68
183.4	34.35	3.78
164.75	30.63	5.92
143.35	26.25	7.92
119.23	21.5	9.55
93.91	16.54	10.7
68.01	11.38	11.25
42.03	6.11	11.21
16.5	0.72	10.8
2.31	-1.31	-2.72
18.72	-0.12	-3.76
36.5	1.27	-5.31
55.63	2.91	-7.44
75.7	4.69	-10.03
96.66	6.56	-12.92
118.64	8.48	-15.99
141.27	10.5	-19.16
164.24	12.73	-22.23
187.31	15.13	-25.1
210.09	17.69	-27.85
232.45	20.39	-30.63
254.04	23.22	-33.48
274.38	26.14	-36.3
293.01	29.11	-38.9
309.1	32.13	-41.03
322.37	35.1	-42.57
332.9	37.91	-43.44
341.07	40.49	-43.73
347.22	42.63	-43.65
351.91	44.25	-43.27
354.95	45.42	-42.59
356.49	46.31	-41.69
356.43	47.09	-40.59
354.41	47.86	-39.1
350.17	48.7	-36.97
343.96	49.63	-34.02
336.85	50.7	-30.49
329.73	51.8	-26.91
323.01	52.52	-23.65
316.29	52.82	-20.7
308.81	52.81	-17.9
300.13	52.56	-14.98
291.16	52.24	-11.96
282.35	52.08	-9.01
274.5	52.1	-6.41
267.76	52.19	-4.11
261.3	52.29	-1.99
254.56	52.45	0.03
247.02	52.54	1.86
237.75	52.31	3.37
225.57	51.42	4.67
210.33	49.82	6.01
193.28	47.74	7.36
176.02	45.36	8.4
159.82	42.74	8.85
144.89	39.97	8.51
129.65	36.95	7.65
112.73	33.5	6.68
93.23	29.4	6.07
70.24	24.44	6.01
44.59	18.54	6.42
17.54	11.74	6.98
17.71	7.31	1.74
41.76	9.54	-0.97
68.15	12.26	-4.38
97.06	15.36	-8.66
128.19	18.72	-13.93
160.77	22.11	-20
193.52	25.19	-26.56
225.34	27.84	-33.14
255.61	30.19	-39.3
283.49	32.44	-44.57
308.76	34.77	-48.79
331.77	37.34	-52.04
352.63	40.1	-54.41
370.96	42.95	-56.04
386.11	45.76	-57.01
397.36	48.35	-57.34
403.71	50.36	-56.97
404.81	51.49	-55.76
401.88	51.53	-53.61
395.31	50.48	-50.56
385.23	48.73	-46.62
372.61	46.6	-41.86
358.23	44.35	-36.63
342.88	42.13	-31.38
327.58	40.06	-26.66
313.31	38.3	-22.89
300.14	36.9	-20.24
287.24	35.69	-18.6
273.6	34.51	-17.48
258.58	33.12	-16.34
241.72	31.46	-14.72
222.65	29.39	-12.46
201.06	26.9	-9.59
177.42	24.23	-6.17
153.53	21.49	-2.53
130.36	18.7	0.89
108.37	15.86	3.83
88.87	12.87	6.11
72.56	9.51	7.72
58.09	5.6	8.92
43.98	1.32	10.01
29.73	-2.93	11.28
14.56	-6.97	12.79
21.9	12.59	-1.65
50.5	13.69	-3.59
78.47	14.37	-6.04
106.41	15.44	-9.06
135.09	17.35	-12.82
164.63	20.13	-17.36
195.07	23.51	-22.64
226.46	27.11	-28.58
258.33	30.52	-35.01
290.44	33.31	-41.72
321.73	35.43	-48.42
350.46	37.31	-54.55
376	39.28	-59.69
397.42	41.3	-63.56
413.46	43.13	-65.93
423.26	44.5	-66.55
425.84	45.29	-65.35
422.01	45.35	-62.6
413.31	44.64	-58.57
401.3	43.39	-53.57
387.71	41.91	-48.01
373.62	40.61	-42.28
359.78	39.87	-36.63
346.53	39.89	-31.2
333.86	40.59	-26.17
321.92	41.72	-21.65
310.14	42.94	-17.63
297.73	44.03	-14.02
284.32	44.76	-10.64
269.56	44.96	-7.5
254.27	44.6	-4.79
239.42	43.66	-2.68
224.85	42.17	-1.29
210.04	40.33	-0.57
194.46	38.25	-0.27
178.05	35.79	-0.12
160.85	32.73	0.05
142.23	29.11	0.39
122.41	25.04	0.89
101.7	20.53	1.41
79.63	15.64	1.93
56.2	10.54	2.36
32.04	5.52	2.49
7.7	0.86	2.36
15.84	0.76	-5.21
40.05	3.24	-7.53
65.5	6.09	-10.27
92.14	9.56	-13.54
119.96	13.74	-17.47
149.07	18.57	-22.03
179.24	23.84	-27.11
210.5	29.35	-32.59
243.08	34.84	-38.32
276.74	40.05	-44.37
310.64	44.85	-50.74
343.67	49.3	-57.16
374.61	53.45	-63.24
402.13	57.31	-68.58
425.25	60.87	-72.74
443.52	63.94	-75.38
456.87	66.33	-76.32
465.18	67.8	-75.45
468.51	68.15	-72.77
467.08	67.3	-68.41
461.2	65.46	-62.72
451.48	62.96	-56.15
438.47	60.08	-49.01
422.15	56.95	-41.57
402.69	53.9	-34.17
382.05	51.18	-27.37
361.46	48.74	-21.5
341.04	46.63	-16.62
321.05	44.92	-12.68
301.44	43.59	-9.59
281.7	42.46	-7.2
262.38	41.35	-5.33
243.14	40.12	-3.92
223.56	38.59	-2.92
203.77	36.44	-2.14
183.86	33.44	-1.49
163.63	29.6	-1
143.3	25.25	-0.78
123.39	20.71	-0.76
102.85	16.07	-0.71
80.68	11.33	-0.42
56.76	6.36	0.01
31.22	0.98	0.52
3.92	-4.96	1.17
14.77	-3.73	-2.75
42.25	-0.8	-6.95
72.16	2.7	-11.6
104.89	6.61	-16.8
140.83	10.73	-22.63
179.88	15.03	-28.99
221.28	19.58	-35.67
263.68	24.59	-42.34
305.94	30.07	-48.75
347.08	35.81	-54.79
386.08	41.48	-60.41
421.79	46.86	-65.45
453.41	51.93	-69.75
480.61	56.64	-73.24
502.89	61.06	-75.87
519.64	65.01	-77.44
531.19	68.24	-77.88
537.96	70.65	-77.16
539.95	72.1	-75.11
535.94	72.52	-71.48
525.47	72.06	-66.21
508.96	70.66	-59.47
486.97	68.27	-51.41
460.48	64.94	-42.32
430.86	60.87	-32.6
399.48	56.29	-22.7
367.01	51.32	-13.08
333.81	45.97	-4.13
300.42	40.32	3.85
267.46	34.43	10.64
235.22	28.29	16.04
204.29	21.95	20.02
174.35	15.72	22.7
145.79	9.99	24.05
118.88	4.8	24.08
93.4	0.23	22.9
69.1	-3.69	20.59
45.77	-7.04	17.32
23.28	-9.96	13.35
1.37	-12.65	9.04
21.61	16.16	-9.41
56.59	17.53	-14.54
90.97	18.39	-19.88
125.95	19.55	-25.56
162.71	21.58	-31.78
201.49	24.63	-38.59
241.93	28.53	-45.86
283.4	33.02	-53.46
325.24	37.55	-61.26
366.75	41.68	-69.11
407.03	45.25	-76.7
444.98	48.32	-83.75
478.9	50.83	-90.05
506.79	52.83	-95.12
527.23	54.27	-98.47
538.92	55.11	-99.75
541.73	55.21	-98.77
536.1	54.43	-95.7
522.93	52.73	-90.84
504	50.19	-84.76
480.7	46.88	-78.02
454.04	42.92	-70.93
425.51	38.73	-63.75
396.33	34.69	-56.63
366.8	30.86	-49.53
336.78	27.11	-42.35
307.05	23.38	-34.95
278.29	19.53	-27.37
250.88	15.5	-19.83
226.53	11.43	-12.72
206.71	7.7	-6.55
191.55	4.55	-1.56
179.66	2.12	2.34
169.3	0.32	5.43
158.89	-1.15	7.81
147.05	-2.49	9.41
133.14	-4.04	10.4
116.63	-5.96	11.1
97.28	-8.06	11.49
75.64	-10.16	11.4
52.25	-12.17	10.73
27.85	-13.98	9.64
2.63	-15.59	8.31
