GiroX	GiroY	GiroZ
-17.04	133.70	11.07
-23.94	152.53	9.17
-30.69	170.03	7.58
-36.83	186.12	6.39
-42.42	200.75	5.55
-47.63	213.88	4.98
-52.56	225.26	4.51
-57.16	234.46	3.82
-61.09	241.16	2.74
-64.01	245.09	1.24
-65.65	246.05	-0.56
-65.58	243.84	-2.55
-63.24	238.36	-4.87
-58.52	229.86	-7.45
-51.81	218.66	-9.99
-44.40	204.81	-12.25
-37.50	188.33	-14.10
-31.68	169.38	-15.44
-26.98	148.19	-16.34
-23.00	125.14	-16.84
-19.12	100.81	-16.90
-14.86	75.97	-16.41
-10.13	51.16	-15.31
-5.21	26.77	-13.55
-0.43	3.08	-11.24
3.81	-19.68	-8.62
7.44	-41.49	-5.89
10.80	-62.46	-3.05
14.34	-82.62	-0.23
18.56	-101.81	2.36
23.56	-119.84	4.56
29.17	-136.42	6.26
35.00	-151.33	7.47
40.51	-164.47	8.38
45.43	-175.94	9.12
49.72	-185.84	9.78
53.06	-194.24	10.40
54.94	-201.08	11.04
55.28	-206.34	11.77
54.62	-210.09	12.76
53.64	-212.32	14.04
52.61	-212.88	15.60
51.36	-211.76	17.50
49.89	-208.93	19.65
48.66	-204.54	21.87
47.99	-198.92	24.15
47.62	-192.24	26.35
47.07	-184.31	28.34
45.29	-174.79	30.05
41.55	-163.57	31.42
36.54	-150.75	32.20
31.86	-136.59	32.16
28.39	-121.23	31.25
25.84	-104.75	29.49
23.72	-87.33	27.04
21.67	-69.23	23.93
19.47	-50.72	20.29
16.81	-31.96	16.42
13.35	-12.95	12.66
9.01	6.45	9.21
4.09	26.09	6.13
-0.92	45.52	3.35
-5.18	64.27	0.85
-8.31	82.17	-1.35
-10.88	99.31	-3.16
-13.66	115.72	-4.68
-16.87	131.34	-5.98
-20.27	146.14	-7.07
-24.27	160.15	-8.15
-29.45	173.33	-9.26
-35.70	185.80	-10.53
-42.54	197.51	-12.06
-49.59	208.18	-14.04
-56.26	217.34	-16.52
-61.52	224.60	-19.39
-64.43	229.62	-22.46
-64.75	232.30	-25.66
-62.97	232.52	-28.98
-60.09	230.24	-32.24
-56.92	225.57	-35.16
-53.90	218.52	-37.59
-50.99	209.12	-39.37
-47.49	197.43	-40.29
-42.79	183.65	-40.30
-37.06	167.94	-39.44
-30.66	150.48	-37.70
-24.00	131.65	-35.15
-17.53	111.91	-31.98
-11.81	91.86	-28.38
-7.73	72.10	-24.60
-5.86	52.72	-20.79
-5.29	33.54	-17.01
-4.44	14.46	-13.33
-2.97	-4.46	-9.88
-1.29	-23.22	-6.90
0.72	-42.08	-4.72
3.68	-61.13	-3.52
7.54	-80.16	-3.21
11.81	-98.78	-3.57
15.76	-116.54	-4.43
18.86	-133.11	-5.69
21.14	-148.42	-7.27
23.18	-162.61	-9.01
25.77	-175.69	-10.73
29.18	-187.49	-12.35
32.78	-197.83	-13.89
36.18	-206.59	-15.29
39.90	-213.68	-16.45
44.13	-218.91	-17.19
48.05	-221.91	-17.34
50.92	-222.62	-16.83
53.00	-221.25	-15.62
54.53	-218.26	-13.81
55.55	-214.07	-11.50
56.05	-209.00	-8.78
54.71	-202.90	-5.66
49.48	-195.47	-2.19
41.67	-186.43	1.49
32.57	-175.81	5.36
22.87	-163.43	9.34
12.44	-149.18	13.38
1.34	-133.02	17.41
-9.05	-114.99	21.19
-17.39	-95.10	24.59
-23.83	-73.37	27.60
-28.80	-49.93	30.11
-32.16	-25.01	32.01
-33.78	1.07	33.10
-33.99	27.93	33.38
-32.37	55.09	32.95
-28.46	82.15	31.92
-24.74	108.59	30.54
-22.81	134.08	28.48
-22.89	157.98	25.56
-23.79	179.76	21.84
-24.93	199.09	17.29
-27.12	215.78	12.04
-31.01	229.60	6.41
-35.83	240.53	0.64
-41.09	248.85	-5.09
-47.24	254.74	-10.61
-54.19	258.15	-15.70
-60.84	258.95	-20.17
-65.80	257.01	-23.94
-68.02	252.16	-27.04
-67.21	244.40	-29.63
-63.25	234.01	-31.35
-56.77	221.44	-31.99
-49.28	206.86	-31.78
-42.02	190.24	-30.73
-35.30	171.53	-28.83
-29.15	150.75	-26.34
-23.90	127.83	-23.53
-19.32	102.88	-20.48
-14.87	76.28	-17.30
-10.35	48.52	-14.02
-5.82	20.20	-10.80
-1.64	-8.07	-7.75
1.73	-35.81	-4.84
4.48	-62.83	-1.86
6.58	-89.16	1.17
8.19	-114.57	4.31
9.89	-138.59	7.90
12.22	-160.63	12.02
15.06	-180.49	16.53
18.49	-198.11	21.28
22.78	-213.40	26.09
27.74	-226.52	30.78
33.33	-237.59	35.29
39.56	-246.62	39.57
45.96	-253.66	43.59
49.78	-258.43	47.41
47.21	-259.93	51.35
41.26	-258.15	55.40
36.39	-253.24	58.84
32.61	-245.26	61.22
28.80	-234.22	62.24
24.71	-220.36	61.80
21.00	-203.68	60.04
17.98	-184.27	57.11
15.32	-162.24	53.18
12.77	-137.75	48.49
10.40	-110.96	43.30
8.15	-82.03	37.87
5.88	-51.33	32.31
5.63	-19.96	26.63
10.89	10.24	20.36
18.25	38.65	13.32
23.05	65.05	6.45
25.33	88.91	0.31
26.44	109.70	-4.98
27.13	127.32	-9.19
27.17	142.01	-12.07
26.01	154.19	-13.61
23.84	164.21	-13.82
20.88	172.43	-12.61
16.43	178.89	-10.20
9.93	183.33	-7.20
2.08	185.55	-4.08
-5.64	185.65	-1.14
-11.88	184.01	1.67
-16.17	181.03	4.45
-18.66	176.97	7.28
-19.85	171.98	10.23
-20.48	166.04	13.07
-20.84	158.93	15.34
-20.40	150.54	16.63
-18.91	140.90	16.91
-17.24	129.97	16.27
-15.95	117.46	14.47
-14.28	103.28	11.62
-11.37	87.66	8.28
-7.64	71.12	5.01
-4.44	54.13	2.23
-2.59	36.96	0.11
-1.84	19.73	-1.33
-1.32	2.50	-2.43
-0.27	-14.60	-3.53
1.95	-31.20	-4.65
4.87	-47.14	-5.71
7.23	-62.69	-6.67
8.75	-78.22	-7.52
10.56	-93.61	-8.10
12.76	-108.51	-8.27
14.37	-122.88	-8.28
15.13	-136.93	-8.47
15.71	-150.89	-9.00
16.03	-164.51	-9.82
14.07	-177.05	-10.72
9.26	-187.94	-11.53
4.00	-196.98	-12.21
-0.48	-203.93	-12.62
-5.16	-208.65	-12.33
-10.07	-211.01	-11.08
-14.56	-210.89	-8.74
-18.75	-208.17	-5.46
-23.54	-203.10	-1.86
-28.19	-195.80	1.65
-31.48	-186.01	4.96
-33.51	-173.16	8.01
-34.77	-156.86	10.74
-34.92	-137.27	13.04
-32.18	-115.08	14.60
-26.53	-90.86	15.09
-20.42	-64.78	14.58
-15.08	-37.15	13.32
-9.96	-8.31	11.37
-4.77	21.64	8.99
1.03	52.71	6.38
8.10	84.75	3.79
16.86	117.47	1.58
26.91	150.21	-0.06
37.65	182.24	-0.91
48.48	212.85	-0.70
58.15	241.56	0.65
65.94	267.82	3.02
72.96	290.94	6.21
80.73	310.44	10.31
87.87	325.92	15.14
93.27	336.75	20.34
97.24	342.16	25.47
100.05	341.71	30.02
100.68	335.09	33.67
98.18	322.14	36.40
92.55	303.11	38.09
84.05	278.64	38.65
73.14	249.44	37.98
60.81	216.30	35.97
48.31	180.11	32.60
36.56	141.78	27.92
24.96	102.12	22.10
12.46	61.76	15.19
0.70	21.47	7.54
-9.29	-17.53	-0.56
-17.74	-54.16	-8.94
-24.96	-87.72	-17.32
-30.76	-117.52	-25.37
-34.81	-143.13	-33.02
-36.98	-164.80	-40.35
-37.79	-183.02	-47.19
-38.41	-198.49	-53.20
-39.82	-211.77	-58.07
-42.12	-223.14	-61.52
-44.83	-232.58	-63.32
-47.32	-239.77	-63.54
-48.98	-244.59	-62.26
-49.22	-247.48	-59.63
-48.93	-248.93	-56.12
-48.58	-249.24	-51.93
-48.47	-248.64	-47.13
-48.95	-247.30	-41.95
-50.24	-245.05	-36.72
-52.17	-241.43	-31.46
-54.28	-235.75	-26.29
-55.98	-227.02	-21.52
-56.41	-214.63	-17.62
-55.01	-198.74	-14.96
-52.31	-179.96	-13.74
-49.15	-158.92	-13.84
-45.86	-135.49	-15.21
-42.65	-109.31	-17.65
-37.78	-80.41	-20.54
-30.68	-48.88	-23.29
-22.16	-14.89	-25.58
-16.69	21.21	-27.22
-13.82	57.82	-28.23
-10.14	93.50	-28.38
-5.37	127.23	-27.78
1.35	158.36	-26.29
9.86	186.84	-23.65
19.82	212.91	-19.83
31.07	236.93	-14.93
43.40	258.81	-9.20
56.06	277.79	-3.11
67.77	293.11	2.79
77.09	304.47	8.19
83.40	311.50	12.85
86.72	313.97	16.57
91.08	311.40	19.21
97.00	304.26	20.96
100.91	293.24	22.07
102.29	278.87	23.04
100.64	261.55	23.81
96.43	241.23	24.02
90.37	217.74	23.34
83.00	191.26	21.22
73.37	162.48	17.34
61.38	131.88	12.19
48.65	99.99	6.58
35.48	67.48	0.97
22.91	34.65	-4.55
12.27	1.39	-10.33
4.09	-32.02	-16.38
-3.13	-64.56	-22.33
-10.10	-95.11	-28.18
-16.91	-122.85	-34.24
-22.82	-147.74	-40.67
-27.30	-170.06	-47.22
-31.21	-189.95	-53.33
-35.69	-207.93	-58.06
-40.30	-224.70	-60.69
-44.92	-240.58	-61.22
-50.71	-255.60	-60.04
-57.25	-269.95	-57.66
-64.66	-283.21	-54.54
-71.74	-294.67	-50.67
-76.73	-303.65	-45.83
-78.92	-310.01	-39.59
-80.10	-313.98	-31.99
-82.96	-315.79	-23.44
-88.83	-315.61	-14.04
-93.22	-313.80	-3.77
-88.85	-309.21	6.61
-83.98	-299.61	14.08
-81.19	-284.55	18.11
-80.14	-264.26	19.43
-79.94	-239.32	19.15
-77.15	-210.43	18.14
-70.28	-178.09	16.73
-61.48	-142.69	15.13
-51.29	-104.76	13.09
-38.89	-64.62	9.88
-21.98	-22.48	5.41
1.39	21.19	0.57
30.05	65.95	-3.68
56.76	111.67	-6.64
72.62	156.82	-7.42
85.03	198.94	-3.25
96.92	237.50	5.84
112.12	272.14	18.19
133.18	302.72	31.46
156.02	329.56	44.18
175.76	352.07	56.35
190.26	369.67	68.31
195.69	381.98	80.07
190.68	388.48	90.96
177.50	388.89	100.03
159.86	383.31	106.20
141.52	372.30	108.62
124.68	356.56	107.22
110.41	336.51	102.59
99.55	312.37	95.19
92.28	284.41	85.44
84.50	253.38	73.86
72.56	219.96	61.22
56.72	184.59	47.94
39.52	148.40	33.88
23.46	112.46	18.91
11.82	77.60	3.38
4.96	44.37	-11.92
0.21	12.88	-26.20
-5.38	-17.01	-38.74
-14.08	-45.46	-49.34
-26.85	-72.68	-58.49
-43.41	-98.64	-66.92
-62.84	-123.19	-74.59
-84.33	-146.11	-81.29
-106.85	-167.27	-86.66
-129.94	-186.62	-89.86
-153.18	-203.94	-90.10
-175.67	-219.19	-87.10
-196.66	-232.44	-81.01
-215.16	-243.66	-72.34
-229.60	-252.61	-61.71
-238.77	-259.10	-49.30
-242.44	-263.04	-35.41
-240.50	-264.29	-20.62
-233.04	-262.62	-5.30
-220.23	-257.75	10.18
-202.34	-249.55	24.94
-179.42	-237.99	38.29
-151.94	-222.95	49.69
-120.88	-204.30	58.50
-87.28	-182.26	64.36
-52.38	-157.13	67.26
-17.38	-129.35	67.60
16.75	-99.12	65.75
50.01	-65.92	61.63
81.70	-29.89	55.98
110.21	8.81	49.41
132.25	49.48	42.51
147.57	91.07	35.86
156.49	132.33	30.10
158.30	172.36	25.68
152.62	210.46	22.81
139.53	245.96	21.43
119.85	278.20	20.83
94.57	306.25	20.23
66.31	329.25	19.11
37.92	346.89	16.93
10.45	358.61	13.72
-16.78	363.16	10.36
-42.04	360.28	6.76
-63.54	349.98	3.16
-79.33	332.83	-0.03
-89.82	309.64	-2.86
-95.24	281.52	-5.97
-95.52	249.59	-9.76
-91.61	214.82	-14.10
-84.15	177.92	-18.48
-73.26	139.33	-21.96
-58.81	99.86	-23.78
-42.47	60.34	-23.45
-26.48	21.34	-20.68
-12.50	-16.55	-15.48
-1.34	-52.85	-8.34
5.48	-87.30	0.09
7.87	-119.64	8.70
7.76	-149.85	16.57
7.24	-177.83	23.29
7.56	-203.62	28.77
9.49	-227.41	33.17
11.71	-249.02	36.85
13.63	-267.93	40.31
15.63	-283.46	43.89
17.15	-295.02	47.72
17.57	-302.40	51.88
17.01	-305.68	56.19
16.54	-305.02	60.06
17.18	-300.42	62.98
18.86	-291.93	64.61
22.16	-279.46	65.23
27.06	-262.96	64.99
31.70	-242.53	64.11
33.47	-218.36	62.92
31.60	-190.72	61.78
28.07	-160.20	60.77
23.79	-127.79	59.38
18.84	-94.51	57.03
13.92	-61.36	53.29
10.09	-29.00	47.76
8.14	2.34	40.26
7.76	32.73	31.50
7.21	62.46	22.56
4.46	91.52	14.41
-2.82	119.35	7.39
-15.00	145.22	1.47
-29.64	168.50	-3.69
-43.16	188.81	-8.36
-53.11	206.07	-12.62
-58.23	220.34	-16.37
-58.57	231.87	-19.19
-55.53	240.82	-20.56
-50.74	247.29	-19.96
-47.64	250.89	-17.11
-48.41	250.83	-12.47
-51.34	246.09	-7.41
-53.31	235.69	-3.35
-51.27	219.36	-0.86
-44.27	197.61	0.04
-33.87	171.65	-0.68
-22.67	142.95	-2.66
-12.66	112.49	-5.37
-5.07	80.56	-8.82
0.06	47.33	-13.01
3.68	13.24	-17.95
6.42	-21.20	-23.54
8.71	-55.39	-29.74
13.28	-88.27	-36.46
21.32	-118.51	-43.09
30.47	-145.05	-48.40
37.92	-167.23	-51.36
41.83	-184.85	-51.81
42.55	-198.15	-49.96
41.90	-207.64	-45.74
41.89	-214.00	-39.24
42.93	-217.70	-30.98
45.02	-218.79	-21.54
47.73	-217.20	-11.65
50.28	-213.12	-1.94
51.79	-206.49	7.32
52.59	-197.17	15.77
52.07	-185.03	22.90
49.68	-169.97	28.42
45.85	-151.99	31.91
41.21	-130.93	32.88
36.08	-106.78	31.27
30.48	-79.85	27.38
24.57	-50.72	21.70
18.36	-20.02	14.65
11.92	11.80	6.63
4.26	44.38	-1.74
-6.00	77.31	-10.08
-19.51	110.21	-18.00
-35.27	142.40	-25.31
-52.38	172.99	-31.99
-68.50	201.00	-37.80
-80.75	225.53	-42.36
-88.54	245.83	-45.01
-93.07	261.32	-45.01
-95.40	271.75	-42.12
-96.25	277.12	-36.75
-96.40	277.49	-29.70
-96.22	272.97	-21.79
-96.11	263.74	-13.64
-96.26	249.70	-5.62
-95.69	230.58	2.14
-92.59	206.40	9.34
-85.65	177.74	15.64
-75.31	145.82	21.29
-63.55	112.04	26.52
-52.60	77.64	31.04
-43.01	43.78	34.31
-34.17	11.27	35.93
-25.38	-19.53	35.66
-15.91	-48.46	33.54
-5.29	-75.46	29.89
6.34	-100.43	25.15
18.72	-123.28	19.89
31.71	-143.78	14.57
44.83	-161.52	9.42
57.07	-176.02	4.50
67.57	-187.17	-0.18
76.18	-195.42	-4.81
83.16	-201.51	-9.50
88.45	-206.05	-13.91
91.30	-209.48	-17.65
91.55	-211.93	-20.56
90.36	-213.25	-22.43
87.85	-212.92	-22.85
83.67	-210.22	-21.33
77.83	-204.85	-18.01
70.87	-196.69	-13.52
63.70	-185.54	-8.74
56.44	-171.21	-4.12
48.34	-153.88	0.23
38.94	-134.02	4.05
28.70	-112.06	7.14
17.96	-88.35	9.60
6.80	-63.27	11.59
-4.12	-37.24	13.14
-14.27	-10.68	14.29
-24.20	16.08	14.86
-33.91	42.70	14.66
-43.44	68.71	13.36
-52.75	93.82	11.04
-61.44	117.86	8.08
-69.74	140.52	5.08
-78.09	161.28	2.47
-85.99	179.51	0.40
-92.50	194.70	-0.98
-97.37	206.71	-1.48
-101.33	215.59	-1.04
-104.93	221.34	0.13
-107.75	224.00	1.65
-108.96	223.71	3.21
-108.42	220.53	4.64
-105.96	214.32	5.93
-101.32	204.98	7.23
-94.96	192.68	8.59
-87.75	177.53	9.99
-79.69	159.63	11.36
-70.20	139.19	12.61
-59.54	116.55	13.67
-48.47	92.26	14.58
-37.52	66.71	15.30
-26.23	40.21	15.61
-14.06	13.21	15.37
-1.39	-13.72	14.75
11.18	-40.05	13.96
23.32	-65.25	13.19
34.42	-88.88	12.49
44.24	-110.63	11.69
53.20	-130.45	10.75
61.47	-148.37	9.83
68.66	-164.41	8.99
74.57	-178.40	8.22
79.35	-190.14	7.67
83.21	-199.53	7.50
86.29	-206.36	7.71
88.44	-210.50	8.34
89.72	-211.92	9.37
90.08	-210.85	10.70
89.01	-207.50	12.40
86.71	-202.27	14.38
83.80	-195.38	16.46
80.35	-186.59	18.59
75.83	-175.55	20.76
69.66	-162.08	22.85
62.11	-146.39	24.54
53.75	-128.81	25.63
45.04	-109.45	26.12
36.34	-88.47	25.99
27.79	-66.26	25.29
19.70	-43.09	24.15
11.81	-19.25	22.69
3.93	5.07	21.02
-3.75	29.62	19.04
-11.44	54.26	16.76
-19.83	78.74	14.28
-29.26	102.27	11.63
-38.93	123.99	8.74
-47.50	143.33	5.70
-54.59	160.35	2.89
-60.69	175.16	0.49
-66.07	187.60	-1.62
-70.57	197.47	-3.52
-73.95	204.54	-5.26
-76.29	208.54	-6.85
-77.78	209.27	-8.20
-78.72	206.67	-9.25
-79.22	200.70	-9.92
-79.13	191.33	-10.13
-77.55	178.75	-9.78
-73.79	163.40	-8.81
-68.06	145.82	-7.24
-60.64	126.48	-5.29
-51.92	105.70	-3.30
-42.47	83.81	-1.32
-32.81	61.18	0.61
-23.28	38.07	2.34
-14.07	14.86	3.89
-5.58	-8.11	5.17
2.00	-30.52	6.14
9.24	-52.07	6.71
16.66	-72.51	6.83
24.34	-91.58	6.56
31.91	-108.99	5.97
38.96	-124.54	5.15
45.15	-138.20	4.30
50.14	-149.96	3.64
53.92	-159.90	3.38
56.84	-168.05	3.52
59.08	-174.29	4.02
60.44	-178.40	4.88
61.00	-180.26	5.99
60.97	-179.86	7.19
60.43	-177.17	8.51
59.51	-172.27	9.89
58.09	-165.14	11.27
55.89	-155.68	12.53
52.83	-143.88	13.58
49.01	-129.96	14.25
44.43	-114.15	14.44
39.04	-96.64	14.13
32.95	-77.69	13.42
26.41	-57.73	12.36
19.81	-37.20	11.01
13.59	-16.56	9.46
7.32	3.99	7.85
1.16	24.43	6.32
-4.70	44.76	4.78
-10.65	64.97	3.25
-16.57	84.79	1.75
-21.96	103.69	0.32
-26.88	121.25	-0.99
-31.65	137.21	-2.15
-36.24	151.37	-3.19
-40.35	163.53	-4.20
-43.63	173.49	-5.29
-45.88	181.20	-6.53
-47.27	186.70	-7.85
-48.13	190.21	-9.08
-48.53	191.83	-10.12
-48.95	191.48	-10.88
-49.42	188.85	-11.29
-49.32	183.65	-11.28
-48.40	175.80	-10.81
-46.94	165.40	-9.76
-44.94	152.38	-8.30
-41.65	136.85	-6.67
-36.73	119.16	-4.97
-30.63	99.70	-3.25
-24.16	79.02	-1.53
-17.86	57.62	0.31
-11.73	35.80	2.20
-5.67	13.77	4.05
0.29	-8.40	5.74
6.54	-30.57	7.19
13.72	-52.37	8.30
21.83	-73.51	9.08
30.27	-93.65	9.51
38.64	-112.29	9.56
46.54	-128.78	9.52
53.48	-142.72	9.68
58.83	-154.00	10.22
62.51	-162.55	11.23
65.03	-168.42	12.65
66.77	-171.75	14.38
67.66	-172.84	16.38
68.25	-172.09	18.53
68.33	-169.62	20.85
67.64	-165.25	23.45
65.73	-158.96	26.14
62.26	-150.55	28.58
57.38	-139.91	30.44
51.38	-127.26	31.47
44.60	-112.97	31.47
37.24	-97.43	30.43
29.71	-80.84	28.56
22.39	-63.52	26.09
15.49	-45.98	23.17
9.46	-28.56	19.91
4.52	-11.26	16.44
-0.19	6.10	12.84
-4.65	23.64	9.10
-8.79	41.34	5.05
-12.62	59.14	0.83
-16.37	76.66	-3.32
-20.59	93.46	-7.10
-25.23	109.05	-10.32
-29.55	123.05	-12.90
-33.11	135.20	-14.81
-35.78	145.21	-16.29
-37.32	153.15	-17.52
-37.81	159.36	-18.56
-37.92	164.18	-19.52
-38.06	167.74	-20.44
-38.20	170.13	-21.20
-38.30	171.21	-21.81
-38.77	170.61	-22.29
-40.00	168.11	-22.62
-41.33	163.69	-22.63
-41.50	157.42	-22.16
-40.29	149.54	-20.99
-38.03	140.23	-19.17
-34.48	129.58	-16.89
-29.62	117.76	-14.32
-24.34	104.79	-11.63
-19.40	90.51	-9.01
-14.78	74.75	-6.49
-10.35	57.57	-4.07
-6.13	39.16	-1.63
-2.07	19.79	0.96
2.44	-0.24	3.76
8.12	-20.51	6.71
14.75	-40.66	9.75
21.75	-60.47	12.74
28.82	-79.58	15.41
35.10	-97.50	17.75
39.43	-113.76	19.86
41.86	-128.08	21.82
43.20	-140.39	23.64
43.98	-150.41	25.41
44.10	-157.82	27.25
43.53	-162.52	29.16
42.65	-164.71	30.89
42.06	-164.71	32.18
42.14	-162.77	32.99
42.11	-159.13	33.40
41.70	-153.94	33.49
41.07	-147.58	33.14
40.12	-140.44	32.26
39.17	-132.80	30.89
38.39	-124.77	28.98
37.49	-116.35	26.60
36.24	-107.41	23.94
34.79	-98.05	21.09
33.41	-88.64	17.95
32.34	-79.36	14.51
31.49	-70.05	10.97
30.12	-60.53	7.59
27.52	-50.55	4.48
24.29	-40.15	1.61
20.26	-29.31	-1.13
14.93	-17.86	-3.64
8.91	-5.84	-5.91
2.82	6.74	-7.97
-3.12	19.94	-9.70
-8.83	33.74	-11.13
-14.16	48.01	-12.47
-18.73	62.68	-13.79
-22.77	77.70	-15.06
-27.51	92.73	-16.43
-33.37	107.18	-18.15
-39.51	120.68	-20.37
-45.23	132.84	-23.01
-50.28	143.43	-25.90
-54.01	152.32	-28.95
-55.93	159.69	-31.97
-56.58	165.83	-34.64
-56.70	170.77	-36.92
-56.29	174.34	-38.83
-55.36	176.45	-40.33
-54.53	177.11	-41.28
-54.67	176.14	-41.65
-55.47	173.55	-41.45
-55.39	169.53	-40.50
-53.92	164.30	-38.64
-51.39	157.84	-35.83
-47.90	150.21	-32.38
-43.59	141.44	-28.66
-39.03	131.32	-24.86
-34.84	119.48	-21.19
-31.01	105.66	-17.86
-27.03	89.71	-14.95
-22.87	71.63	-12.40
-18.72	51.59	-9.99
-14.26	29.76	-7.45
-8.73	6.39	-4.64
-1.77	-18.29	-1.51
6.34	-44.04	1.82
15.04	-70.54	5.18
23.47	-97.28	8.42
30.88	-123.61	11.51
36.95	-148.82	14.52
41.62	-172.03	17.41
44.76	-192.56	20.10
46.37	-209.92	22.62
46.68	-223.77	25.07
46.40	-234.07	27.38
46.43	-241.06	29.23
47.42	-244.80	30.27
49.70	-245.24	30.33
51.98	-242.21	29.52
52.54	-235.35	28.31
51.02	-224.71	26.87
48.21	-210.50	25.10
44.77	-193.12	22.89
40.73	-173.19	20.30
36.27	-151.63	17.37
32.34	-129.34	14.11
29.61	-107.11	10.48
27.86	-85.32	6.71
26.17	-64.14	3.11
23.66	-43.65	0.04
19.72	-23.86	-2.29
13.36	-4.77	-3.80
5.23	13.49	-4.66
-2.81	30.52	-5.40
-9.88	46.22	-6.09
-16.44	60.54	-6.67
-22.91	73.34	-7.07
-28.54	84.76	-7.30
-33.14	95.22	-7.09
-38.08	105.17	-6.26
-43.93	114.82	-5.05
-50.05	124.28	-3.87
-56.11	133.62	-3.11
-62.29	142.63	-2.93
-68.09	151.06	-3.60
-72.58	158.76	-5.18
-75.81	165.62	-7.54
-78.45	171.44	-10.52
-80.39	176.02	-13.97
-80.91	179.21	-17.64
-80.06	180.84	-21.29
-79.17	180.77	-24.80
-78.77	178.71	-28.28
-77.93	174.59	-31.71
-76.23	168.52	-34.78
-73.84	160.60	-37.28
-70.32	150.81	-39.13
-65.00	139.29	-40.36
-58.55	126.12	-40.89
-52.25	111.30	-40.80
-46.11	94.88	-40.09
-40.07	77.16	-38.63
-35.19	58.57	-36.50
-31.62	39.47	-33.79
-28.54	20.16	-30.69
-25.46	1.00	-27.37
-22.22	-17.55	-23.92
-18.75	-35.13	-20.35
-15.23	-51.51	-16.75
-12.21	-66.64	-13.31
-9.80	-80.57	-10.29
-8.06	-93.21	-7.89
-6.91	-104.54	-5.98
-5.44	-114.70	-4.37
-3.05	-123.58	-3.03
0.23	-131.16	-2.01
4.53	-137.45	-1.21
9.23	-142.51	-0.60
13.58	-146.36	0.01
17.67	-149.25	0.81
22.16	-151.53	1.68
27.28	-153.27	2.40
31.81	-154.36	2.97
34.72	-154.59	3.45
35.94	-153.66	4.02
36.03	-151.28	4.87
35.57	-147.11	5.99
34.44	-140.87	7.48
32.60	-132.54	9.45
30.60	-122.23	11.82
28.75	-110.05	14.51
26.59	-95.91	17.50
23.22	-79.63	20.47
17.92	-61.14	22.93
10.03	-40.56	24.56
-0.31	-18.25	25.37
-11.12	5.37	25.52
-20.67	29.82	25.24
-28.43	54.50	24.75
-34.65	79.03	24.43
-40.54	103.05	24.49
-47.71	126.07	24.45
-56.17	147.57	23.72
-64.97	166.92	22.06
-73.35	183.52	19.48
-80.86	196.88	16.02
-86.78	206.53	12.00
-90.12	212.15	8.07
-90.65	213.70	4.90
-89.16	211.33	2.77
-86.34	205.14	1.67
-82.48	195.22	1.48
-78.20	181.91	1.99
-74.21	165.49	2.70
-69.97	146.25	3.16
-64.20	124.53	3.47
-57.08	100.64	4.03
-49.77	75.19	4.98
-43.18	48.94	6.20
-37.13	22.29	7.59
-30.69	-4.45	9.00
-23.69	-30.86	10.18
-16.55	-56.53	10.91
-9.37	-81.12	11.10
-2.35	-104.28	10.81
4.20	-125.74	9.99
9.94	-145.28	8.77
14.56	-162.77	7.37
18.25	-178.09	6.06
21.57	-191.05	4.89
24.66	-201.34	3.89
27.36	-208.74	3.12
29.70	-213.29	2.58
31.56	-214.95	2.31
32.47	-213.63	2.32
32.28	-209.42	2.70
30.98	-202.61	3.55
28.17	-193.40	4.93
24.27	-182.24	6.52
20.19	-169.27	7.99
16.29	-154.34	9.06
12.73	-137.36	9.46
9.64	-118.35	9.15
6.72	-97.27	8.28
3.24	-74.29	7.20
-1.19	-49.80	6.08
-6.47	-24.10	4.97
-12.77	2.43	3.84
-20.36	29.35	2.67
-28.99	56.18	1.26
-37.30	82.58	-0.60
-43.95	108.16	-2.99
-49.22	132.62	-5.69
-53.81	155.30	-8.35
-57.68	175.36	-10.67
-60.64	192.01	-12.25
-63.28	204.73	-12.86
-66.33	212.97	-12.55
-69.68	216.42	-11.84
-72.44	215.10	-11.11
-73.80	209.24	-10.40
-73.22	199.40	-9.68
-70.52	186.36	-8.87
-65.89	171.02	-7.69
-60.33	153.92	-6.02
-54.58	135.30	-3.95
-48.65	115.79	-1.73
-42.76	95.95	0.45
-37.24	76.25	2.51
-32.29	57.04	4.13
-27.39	38.26	5.05
-21.55	19.79	5.29
-14.14	1.67	5.01
-5.36	-16.05	4.29
4.06	-33.31	3.13
13.84	-50.17	1.59
23.88	-66.83	-0.26
33.67	-83.55	-2.36
43.05	-100.33	-4.58
52.11	-116.96	-6.79
60.44	-133.27	-8.66
67.48	-148.85	-10.01
73.20	-163.32	-10.86
78.10	-176.30	-11.19
82.12	-187.08	-10.98
84.61	-194.91	-10.30
85.44	-199.44	-9.12
85.18	-200.50	-7.38
84.30	-198.02	-5.07
82.28	-192.06	-2.23
78.49	-182.69	1.04
72.97	-169.88	4.46
65.81	-153.61	7.82
57.24	-133.89	10.99
47.63	-111.05	13.76
38.02	-85.71	15.94
28.99	-58.36	17.68
20.09	-29.29	19.13
10.75	1.09	20.35
1.17	32.18	21.31
-8.35	63.52	21.77
-18.58	94.44	21.45
-30.16	124.06	20.15
-42.35	151.54	17.81
-53.90	176.28	14.50
-63.88	197.74	10.57
-71.49	215.32	6.38
-76.49	228.41	2.31
-78.91	236.62	-1.25
-79.49	240.01	-3.90
-79.43	238.85	-5.65
-79.35	233.30	-6.71
