GiroX	GiroY	GiroZ
-1.99	-111.88	-6.43
-3.75	-107.89	-6.74
-5.02	-103.23	-7.02
-5.92	-97.67	-7.14
-7.01	-91.09	-6.99
-8.04	-83.52	-6.48
-8.50	-75.17	-5.68
-8.42	-66.28	-4.82
-7.85	-56.97	-4.06
-6.78	-47.17	-3.54
-5.23	-36.87	-3.21
-3.33	-26.00	-2.97
-1.21	-14.51	-2.66
0.73	-2.39	-2.21
2.30	10.33	-1.61
3.72	23.59	-0.78
5.11	37.09	0.24
6.41	50.46	1.31
7.80	63.39	2.35
8.81	75.73	3.35
8.85	87.57	4.39
8.15	98.87	5.62
7.07	109.34	6.93
5.69	118.58	8.16
3.69	126.21	9.07
0.88	132.06	9.67
-2.51	136.08	9.86
-5.97	138.35	9.60
-9.68	138.92	8.92
-13.85	138.01	7.80
-18.33	135.93	6.37
-23.12	132.95	4.83
-28.23	129.24	3.27
-33.11	124.85	1.61
-37.09	119.83	-0.23
-39.74	114.39	-2.36
-41.33	108.92	-4.68
-42.36	103.65	-7.00
-42.89	98.70	-9.18
-42.70	94.02	-11.05
-41.78	89.38	-12.38
-40.27	84.57	-13.01
-37.89	79.26	-12.94
-34.35	73.13	-12.21
-29.79	65.97	-10.95
-24.46	57.62	-9.39
-18.44	48.15	-7.70
-11.76	37.77	-5.88
-4.83	26.70	-3.92
1.54	15.07	-1.85
7.03	3.10	0.28
12.08	-8.82	2.36
17.23	-20.24	4.38
22.52	-30.92	6.23
27.40	-40.82	7.74
31.46	-49.92	8.86
34.39	-58.12	9.60
35.93	-65.43	9.99
36.36	-71.90	10.03
36.34	-77.55	9.71
35.97	-82.53	8.96
34.96	-87.06	7.74
33.37	-91.17	6.19
31.37	-94.88	4.39
29.04	-98.29	2.60
26.42	-101.56	1.08
22.99	-104.78	-0.15
18.71	-107.87	-1.08
14.47	-110.63	-1.72
10.93	-113.01	-2.23
8.18	-115.00	-2.80
6.32	-116.50	-3.48
5.21	-117.45	-4.34
4.39	-117.73	-5.31
3.56	-117.06	-6.18
2.53	-115.14	-6.76
1.15	-111.85	-7.01
-0.51	-107.22	-6.83
-2.28	-101.41	-6.39
-3.91	-94.63	-5.93
-4.76	-87.11	-5.54
-4.55	-79.17	-5.37
-3.50	-71.09	-5.46
-2.24	-63.01	-5.71
-1.13	-54.80	-5.96
-0.28	-46.23	-6.07
-0.02	-37.09	-5.85
-0.42	-27.36	-5.22
-0.96	-17.12	-4.16
-1.15	-6.55	-2.82
-0.73	4.16	-1.37
0.20	14.87	0.01
1.56	25.52	1.27
3.10	36.11	2.45
4.58	46.58	3.64
5.52	56.82	4.89
5.28	66.87	6.24
3.94	76.78	7.70
1.70	86.45	9.23
-1.12	95.67	10.75
-3.81	104.18	12.13
-6.06	111.73	13.18
-8.27	117.97	13.61
-10.69	122.60	13.29
-13.22	125.54	12.35
-15.73	126.82	10.96
-18.13	126.68	9.32
-20.36	125.38	7.60
-22.45	123.08	5.93
-24.26	119.81	4.30
-25.65	115.59	2.68
-26.33	110.46	1.00
-25.86	104.43	-0.77
-24.64	97.50	-2.62
-23.45	89.85	-4.52
-22.62	81.87	-6.32
-21.85	74.04	-7.67
-20.97	66.73	-8.36
-20.01	59.98	-8.44
-18.80	53.71	-8.02
-17.21	47.56	-7.20
-15.36	41.13	-6.15
-13.15	34.26	-5.05
-10.34	26.98	-3.90
-6.91	19.39	-2.62
-3.26	11.53	-1.18
0.21	3.49	0.43
3.58	-4.59	2.22
6.81	-12.66	4.11
9.68	-20.78	5.98
12.30	-28.92	7.74
14.78	-37.02	9.17
17.15	-44.94	10.18
19.40	-52.50	10.60
21.40	-59.51	10.31
23.07	-65.71	9.41
24.34	-71.05	8.17
24.61	-75.54	6.75
23.76	-79.23	5.25
22.25	-82.18	3.78
20.16	-84.61	2.36
17.72	-86.73	0.92
15.22	-88.77	-0.61
13.00	-90.87	-2.22
11.18	-93.07	-3.91
9.84	-95.34	-5.58
8.68	-97.62	-7.07
7.36	-99.76	-8.06
5.71	-101.65	-8.36
3.61	-103.14	-8.07
0.96	-104.03	-7.46
-1.52	-104.06	-6.74
-3.21	-103.10	-6.14
-4.14	-101.12	-5.85
-4.33	-98.09	-5.97
-4.19	-94.00	-6.36
-4.05	-88.80	-6.73
-3.92	-82.37	-6.83
-4.15	-74.58	-6.58
-4.74	-65.28	-5.95
-5.31	-54.38	-5.06
-5.66	-42.02	-4.12
-5.40	-28.42	-3.27
-4.29	-14.00	-2.60
-2.48	0.79	-2.19
-0.18	15.50	-1.93
2.22	29.63	-1.65
4.24	42.77	-1.18
5.54	54.86	-0.45
6.21	65.98	0.60
6.52	76.26	1.82
6.60	85.75	2.97
6.74	94.21	3.82
6.88	101.24	4.21
6.94	106.42	4.13
6.89	109.45	3.67
6.46	110.32	2.89
5.46	109.37	2.02
3.54	107.08	1.27
0.30	104.07	0.75
-3.82	101.15	0.33
-7.74	98.98	-0.13
-10.79	97.75	-0.69
-13.11	97.11	-1.52
-14.94	96.42	-2.74
-16.58	95.06	-4.26
-18.31	92.75	-5.89
-20.31	89.67	-7.54
-22.65	86.25	-9.08
-25.04	83.00	-10.35
-27.16	80.25	-11.19
-28.72	78.01	-11.56
-29.13	76.06	-11.49
-28.23	73.89	-11.21
-26.59	70.91	-10.76
-24.78	66.67	-10.15
-22.79	61.01	-9.44
-20.22	54.19	-8.59
-16.95	46.79	-7.54
-13.19	39.30	-6.31
-8.99	32.04	-4.86
-4.39	24.99	-3.10
0.51	17.96	-1.04
5.38	10.65	1.16
9.92	2.86	3.31
13.92	-5.52	5.28
17.36	-14.35	6.95
20.41	-23.44	8.27
23.35	-32.54	9.23
26.18	-41.44	9.75
28.43	-49.94	9.85
29.66	-57.89	9.59
29.91	-65.20	9.13
29.52	-71.73	8.60
28.47	-77.42	8.06
26.60	-82.33	7.54
24.27	-86.42	7.10
21.86	-89.69	6.64
19.62	-92.17	6.03
17.67	-93.97	5.13
15.71	-95.29	3.90
13.42	-96.18	2.48
10.76	-96.68	1.06
7.94	-96.85	-0.09
5.02	-96.77	-0.72
2.01	-96.53	-0.79
-0.75	-96.21	-0.42
-3.17	-95.82	0.08
-4.99	-95.30	0.48
-6.01	-94.53	0.59
-6.69	-93.45	0.39
-7.28	-91.98	0.01
-8.09	-89.96	-0.41
-9.34	-87.23	-0.58
-10.79	-83.69	-0.35
-12.14	-79.27	0.26
-13.31	-73.92	1.06
-14.46	-67.63	1.88
-14.94	-60.25	2.45
-14.04	-51.56	2.54
-12.07	-41.55	2.10
-9.31	-30.45	1.39
-6.22	-18.62	0.63
-3.36	-6.49	-0.01
-0.87	5.56	-0.43
1.11	17.27	-0.59
2.60	28.46	-0.54
3.72	39.10	-0.40
4.56	49.29	-0.23
5.48	59.11	-0.04
6.71	68.53	0.25
8.13	77.42	0.53
9.07	85.50	0.72
9.07	92.39	0.91
8.17	97.74	1.16
6.38	101.46	1.39
4.07	103.62	1.53
1.74	104.42	1.59
-0.59	104.12	1.55
-2.77	103.07	1.41
-4.63	101.60	1.23
-6.00	99.96	0.93
-6.92	98.29	0.40
-7.64	96.56	-0.44
-8.51	94.63	-1.57
-9.76	92.38	-2.83
-11.40	89.75	-4.01
-13.39	86.85	-4.98
-15.59	83.91	-5.60
-17.77	81.15	-5.91
-19.62	78.70	-5.94
-20.87	76.64	-5.80
-21.29	74.77	-5.63
-21.25	72.68	-5.55
-20.99	70.00	-5.56
-20.65	66.50	-5.57
-20.05	62.15	-5.47
-19.09	57.11	-5.18
-17.86	51.68	-4.71
-16.35	46.19	-4.09
-14.47	40.99	-3.38
-12.15	36.18	-2.66
-9.60	31.63	-2.08
-6.95	27.08	-1.65
-4.37	22.26	-1.29
-2.00	17.05	-0.95
0.22	11.47	-0.46
2.55	5.69	0.22
5.04	-0.17	1.07
7.57	-6.07	2.11
10.05	-12.07	3.31
12.39	-18.23	4.65
14.47	-24.66	6.08
16.26	-31.47	7.51
17.73	-38.76	8.89
18.95	-46.53	10.12
20.11	-54.65	11.10
21.26	-62.79	11.72
22.26	-70.63	11.93
22.96	-77.97	11.76
23.34	-84.53	11.15
23.33	-90.11	10.16
23.22	-94.59	8.91
22.91	-97.99	7.42
21.71	-100.37	5.76
19.62	-101.79	3.94
17.39	-102.26	2.04
15.68	-101.82	0.15
14.76	-100.61	-1.72
14.44	-98.79	-3.45
14.30	-96.57	-4.91
14.12	-94.14	-5.98
13.73	-91.62	-6.56
12.88	-89.14	-6.67
11.34	-86.73	-6.38
9.12	-84.43	-5.81
6.30	-82.22	-5.15
3.78	-79.98	-4.51
2.15	-77.68	-4.02
1.44	-75.39	-3.69
1.61	-73.05	-3.59
2.33	-70.66	-3.75
2.97	-68.15	-4.10
3.20	-65.32	-4.43
3.01	-62.00	-4.52
2.15	-58.09	-4.37
0.53	-53.59	-4.05
-1.39	-48.41	-3.67
-2.92	-42.57	-3.30
-3.70	-36.07	-3.00
-3.67	-28.95	-2.75
-3.15	-21.32	-2.63
-2.00	-13.20	-2.60
-0.45	-4.68	-2.57
0.74	4.12	-2.53
1.42	13.22	-2.27
1.90	22.47	-1.68
1.97	31.54	-0.97
1.57	40.12	-0.35
1.23	48.14	0.13
1.45	55.54	0.47
2.33	62.36	0.67
3.49	68.73	0.83
4.55	74.64	1.03
5.00	80.02	1.29
4.18	84.85	1.78
1.94	89.20	2.52
-1.29	93.19	3.39
-4.87	96.78	4.36
-8.58	99.82	5.18
-12.31	102.16	5.63
-15.56	103.74	5.70
-17.92	104.63	5.40
-19.68	104.81	4.81
-21.30	104.30	4.01
-23.06	103.14	3.16
-24.92	101.49	2.29
-26.68	99.64	1.44
-28.09	97.87	0.70
-28.95	96.25	0.10
-29.34	94.61	-0.31
-29.62	92.67	-0.60
-29.94	90.15	-0.84
-30.07	86.90	-1.06
-29.83	82.93	-1.29
-29.29	78.46	-1.41
-28.76	73.80	-1.36
-28.22	69.29	-1.11
-27.50	65.17	-0.68
-26.35	61.56	-0.22
-24.74	58.23	0.19
-22.85	54.69	0.51
-20.79	50.44	0.70
-18.36	45.17	0.80
-15.32	38.81	0.81
-11.55	31.40	0.78
-7.20	23.25	0.82
-2.72	14.69	1.07
1.70	6.08	1.58
6.32	-2.38	2.29
11.28	-10.66	3.13
16.24	-18.94	4.04
20.77	-27.33	5.00
24.33	-35.96	6.07
26.63	-44.72	7.18
27.98	-53.21	8.26
28.87	-60.99	9.20
29.38	-67.84	9.78
29.62	-73.68	9.86
29.82	-78.52	9.51
29.92	-82.47	8.72
29.90	-85.70	7.55
29.56	-88.37	6.12
28.30	-90.60	4.49
25.81	-92.50	2.78
22.33	-94.05	1.11
18.42	-95.24	-0.44
14.93	-96.09	-1.86
12.37	-96.74	-3.04
10.85	-97.46	-4.08
10.00	-98.50	-5.04
9.67	-99.90	-5.89
9.22	-101.56	-6.58
8.15	-103.16	-7.03
6.72	-104.34	-7.16
4.90	-104.90	-6.98
2.46	-104.69	-6.47
-0.25	-103.68	-5.63
-2.42	-101.84	-4.54
-3.65	-99.20	-3.39
-4.02	-95.70	-2.34
-3.89	-91.32	-1.53
-3.84	-85.93	-1.01
-4.52	-79.41	-0.65
-5.62	-71.64	-0.31
-6.68	-62.54	0.04
-7.22	-52.21	0.32
-6.91	-41.02	0.44
-5.96	-29.43	0.36
-4.46	-17.86	0.11
-2.38	-6.68	-0.30
0.06	3.93	-0.76
2.30	13.97	-1.21
3.98	23.54	-1.59
4.89	32.80	-1.90
5.30	41.95	-2.07
5.86	51.03	-2.01
6.61	59.83	-1.81
7.25	68.10	-1.72
7.70	75.56	-1.81
7.89	81.95	-1.96
7.32	87.19	-2.08
5.82	91.39	-2.00
3.41	94.86	-1.64
0.38	98.01	-1.05
-2.84	101.14	-0.45
-5.96	104.33	0.05
-8.79	107.38	0.33
-11.27	109.95	0.40
-13.14	111.56	0.29
-14.88	111.79	-0.12
-16.36	110.62	-0.76
-17.46	108.20	-1.35
-18.84	104.69	-1.79
-20.66	100.40	-2.05
-22.63	95.66	-2.06
-24.56	90.75	-1.92
-26.35	85.89	-1.73
-27.98	81.18	-1.52
-29.39	76.70	-1.25
-30.26	72.39	-0.94
-30.39	68.10	-0.63
-29.80	63.64	-0.36
-29.10	58.94	-0.20
-28.29	54.10	-0.08
-27.21	49.05	0.08
-26.00	43.75	0.31
-24.25	38.26	0.68
-21.74	32.49	1.24
-18.38	26.36	1.88
-14.30	19.79	2.53
-9.69	12.68	3.10
-4.54	4.95	3.56
0.93	-3.39	3.81
6.30	-12.17	3.75
11.20	-21.09	3.42
15.45	-29.87	2.95
18.87	-38.35	2.42
21.60	-46.39	1.99
24.21	-53.98	1.70
26.89	-61.15	1.49
29.28	-68.00	1.27
31.02	-74.55	0.95
31.83	-80.74	0.53
31.69	-86.53	-0.02
30.88	-91.91	-0.71
29.25	-96.95	-1.53
26.90	-101.74	-2.38
24.15	-106.32	-3.22
21.10	-110.69	-3.96
18.09	-114.74	-4.67
15.50	-118.30	-5.40
12.95	-121.23	-6.24
10.17	-123.25	-7.14
7.21	-124.16	-8.04
4.05	-123.75	-8.89
1.27	-121.88	-9.61
-0.62	-118.71	-10.21
-1.65	-114.48	-10.77
-2.08	-109.44	-11.22
-2.05	-103.75	-11.47
-1.68	-97.50	-11.46
-1.13	-90.72	-11.09
-0.43	-83.27	-10.36
0.23	-74.94	-9.28
0.72	-65.79	-7.89
1.36	-55.98	-6.36
2.44	-45.75	-4.93
3.78	-35.42	-3.68
5.41	-25.37	-2.60
7.05	-15.97	-1.67
8.26	-7.35	-0.81
8.93	0.55	0.07
9.32	7.91	0.97
9.72	15.12	1.82
10.04	22.50	2.51
10.17	30.23	3.03
10.01	38.25	3.38
9.68	46.38	3.56
9.36	54.60	3.67
9.31	62.94	3.86
9.27	71.29	4.26
9.26	79.40	4.88
9.22	86.88	5.49
8.94	93.56	5.91
8.25	99.31	6.19
6.74	104.03	6.47
4.61	107.82	6.72
1.77	110.68	6.90
-1.70	112.66	7.08
-5.11	114.05	7.25
-7.52	115.16	7.40
-8.82	115.93	7.48
-10.27	115.82	7.25
-12.30	114.40	6.60
-14.55	111.48	5.53
-17.19	107.26	4.19
-20.21	102.42	2.86
-23.29	97.60	1.78
-25.94	93.34	0.97
-27.67	89.95	0.27
-28.69	87.40	-0.38
-28.68	85.54	-0.95
-27.59	83.98	-1.49
-26.17	82.06	-2.06
-25.11	79.17	-2.71
-24.46	75.07	-3.44
-23.31	70.01	-4.08
-21.63	64.49	-4.45
-20.08	58.94	-4.47
-18.52	53.69	-4.11
-16.48	48.67	-3.51
-14.02	43.66	-2.90
-11.40	38.38	-2.52
-8.50	32.67	-2.36
-5.30	26.45	-2.30
-2.03	19.61	-2.22
1.24	12.14	-1.99
4.36	4.16	-1.49
7.08	-4.21	-0.75
9.42	-12.64	0.27
11.51	-20.86	1.52
13.36	-28.88	2.80
15.07	-36.74	3.91
16.74	-44.47	4.72
18.44	-51.95	5.30
20.04	-59.15	5.72
21.27	-66.10	6.12
22.06	-72.79	6.55
22.37	-79.23	6.90
22.32	-85.43	7.06
22.08	-91.28	6.87
21.77	-96.77	6.28
21.27	-101.87	5.40
20.74	-106.55	4.34
20.10	-110.79	3.19
18.86	-114.53	2.09
17.21	-117.63	1.15
15.36	-120.00	0.30
13.14	-121.60	-0.51
10.60	-122.31	-1.36
8.04	-122.08	-2.25
5.52	-121.00	-3.17
3.27	-119.21	-4.00
1.08	-116.78	-4.70
-1.52	-113.74	-5.21
-4.08	-109.99	-5.48
-5.82	-105.34	-5.54
-7.14	-99.58	-5.51
-8.22	-92.43	-5.35
-8.22	-83.73	-5.05
-7.25	-73.78	-4.64
-5.90	-62.95	-4.19
-4.51	-51.63	-3.73
-3.02	-40.15	-3.23
-1.29	-28.65	-2.66
0.46	-17.20	-2.02
2.09	-5.74	-1.37
3.87	5.91	-0.66
6.15	17.79	0.20
8.26	29.68	1.14
9.42	41.34	2.11
9.84	52.52	3.11
9.99	63.03	4.15
10.01	72.78	5.09
10.07	81.84	5.82
10.33	90.10	6.30
10.82	97.41	6.57
11.06	103.63	6.72
10.27	108.49	6.70
8.64	112.01	6.59
6.36	114.23	6.43
3.18	115.14	6.12
-0.44	114.99	5.61
-3.96	114.09	4.89
-6.98	112.61	3.95
-9.11	110.64	2.79
-10.44	108.03	1.38
-11.82	104.58	-0.27
-14.02	100.23	-1.96
-16.96	95.33	-3.36
-20.25	90.26	-4.31
-23.44	85.31	-4.89
-25.72	80.81	-5.16
-27.13	76.85	-5.23
-27.95	73.43	-5.13
-28.08	70.48	-4.91
-27.74	67.77	-4.64
-26.89	65.10	-4.38
-25.69	62.31	-4.07
-24.70	59.16	-3.67
-24.15	55.57	-3.13
-23.57	51.59	-2.42
-22.43	47.28	-1.59
-20.68	42.53	-0.79
-18.50	37.21	-0.23
-15.91	31.30	0.15
-12.80	24.86	0.42
-9.02	17.92	0.63
-4.63	10.38	0.88
0.27	2.15	1.23
5.66	-6.86	1.72
11.31	-16.67	2.40
16.49	-27.30	3.28
20.55	-38.53	4.23
23.56	-49.98	5.11
25.34	-61.32	5.75
26.16	-72.25	6.02
26.38	-82.46	5.83
26.26	-91.67	5.19
25.99	-99.76	4.17
25.32	-106.69	2.91
24.06	-112.54	1.55
22.03	-117.32	0.14
19.24	-120.95	-1.29
15.41	-123.25	-2.72
10.74	-124.03	-4.14
6.10	-123.18	-5.63
2.21	-120.92	-7.20
-0.65	-117.62	-8.82
-2.14	-113.69	-10.26
-2.59	-109.41	-11.34
-2.39	-105.02	-11.91
-2.07	-100.68	-11.91
-2.18	-96.33	-11.31
-2.66	-91.97	-10.27
-3.42	-87.57	-9.04
-4.14	-83.04	-7.82
-4.74	-78.40	-6.77
-5.13	-73.71	-5.96
-5.54	-69.05	-5.33
-6.12	-64.35	-4.78
-6.27	-59.36	-4.09
-6.10	-53.96	-3.16
-6.19	-48.23	-2.07
-6.63	-42.24	-1.01
-7.23	-35.99	-0.12
-7.55	-29.57	0.60
-7.33	-23.20	1.01
-6.76	-16.94	1.08
-5.87	-10.71	0.86
-4.59	-4.34	0.50
-3.01	2.20	0.15
-1.35	8.96	-0.10
0.40	15.91	-0.23
2.28	22.97	-0.24
3.80	30.08	-0.27
5.01	37.36	-0.46
6.62	45.10	-0.77
8.69	53.42	-1.10
10.84	62.16	-1.34
12.68	71.10	-1.44
14.08	80.07	-1.34
15.06	88.80	-0.95
15.60	96.90	-0.16
15.45	103.82	0.84
14.24	109.25	1.78
12.66	113.12	2.51
11.13	115.43	2.88
9.05	116.17	2.84
6.35	115.45	2.52
3.24	113.40	2.10
-0.31	110.05	1.79
-4.10	105.44	1.70
-8.00	99.82	1.71
-11.62	93.71	1.76
-14.75	87.56	1.84
-17.39	81.71	1.81
-19.73	76.47	1.46
-21.59	72.03	0.79
-22.50	68.44	0.01
-22.75	65.53	-0.74
-22.65	63.06	-1.29
-21.56	60.74	-1.53
-19.45	58.13	-1.49
-16.87	54.82	-1.20
-14.09	50.65	-0.79
-11.26	45.70	-0.31
-8.52	39.91	0.22
-5.77	33.24	0.77
-2.62	25.68	1.26
1.09	17.23	1.68
5.26	7.88	2.12
9.70	-2.18	2.66
14.13	-12.83	3.27
18.04	-24.00	3.82
21.18	-35.46	4.21
23.65	-46.83	4.29
25.52	-57.78	3.95
26.89	-68.05	3.09
27.66	-77.56	1.69
28.10	-86.36	-0.24
28.31	-94.46	-2.52
27.80	-101.96	-5.04
26.25	-108.91	-7.54
23.67	-115.28	-9.77
20.37	-120.87	-11.58
16.36	-125.55	-12.88
11.27	-129.16	-13.64
5.35	-131.52	-13.99
-0.69	-132.60	-14.02
-6.53	-132.45	-13.82
-11.92	-131.04	-13.39
-16.85	-128.41	-12.81
-21.14	-124.50	-12.10
-24.69	-119.26	-11.20
-26.87	-112.71	-10.00
-27.44	-104.95	-8.49
-26.73	-96.11	-6.80
-25.11	-86.37	-5.08
-22.96	-75.88	-3.59
-20.19	-64.56	-2.51
-16.19	-52.42	-1.76
-11.05	-39.59	-1.16
-5.38	-26.16	-0.56
0.27	-12.40	0.18
5.54	1.43	1.17
10.66	15.08	2.39
15.85	28.29	3.76
20.68	40.74	5.04
24.48	52.33	6.04
27.00	63.13	6.68
28.16	73.32	7.08
28.09	83.16	7.36
27.01	92.71	7.77
24.85	101.82	8.36
21.75	110.28	9.11
18.21	117.79	9.96
14.56	123.89	10.80
11.67	128.21	11.46
9.60	130.43	11.73
7.66	130.37	11.57
5.41	128.18	11.16
2.44	124.22	10.71
-1.50	118.87	10.36
-5.99	112.55	10.19
-10.11	105.59	10.16
-13.31	98.18	10.14
-15.25	90.47	9.91
-15.86	82.39	9.41
-15.72	73.78	8.62
-15.02	64.71	7.54
-14.04	55.51	6.30
-13.65	46.66	5.11
-13.84	38.72	4.19
-14.12	32.11	3.72
-14.16	26.80	3.69
-13.51	22.49	3.96
-12.03	18.66	4.45
-10.02	14.68	5.04
-7.83	10.11	5.61
-5.51	4.69	6.08
-3.27	-1.69	6.45
-1.19	-8.87	6.77
1.06	-16.48	7.07
3.54	-24.15	7.46
6.31	-31.77	7.91
9.07	-39.44	8.38
11.43	-47.31	8.90
13.29	-55.52	9.49
14.34	-64.11	10.04
14.60	-72.87	10.43
14.55	-81.45	10.50
14.28	-89.55	10.19
13.51	-97.07	9.45
11.85	-103.84	8.39
9.72	-109.72	7.07
7.53	-114.66	5.59
4.79	-118.73	4.04
1.40	-122.04	2.48
-2.42	-124.64	0.97
-5.92	-126.43	-0.36
-8.49	-127.36	-1.55
-10.60	-127.48	-2.64
-12.23	-126.71	-3.67
-13.40	-124.99	-4.55
-14.33	-122.26	-5.17
-14.79	-118.41	-5.45
-14.95	-113.50	-5.46
-15.12	-107.68	-5.25
-15.53	-101.14	-4.79
-16.39	-93.89	-4.17
-16.78	-85.72	-3.43
-15.87	-76.49	-2.64
-13.68	-66.26	-1.90
-11.23	-55.27	-1.38
-9.16	-43.71	-1.18
-6.96	-31.56	-1.26
-4.64	-18.90	-1.54
-2.34	-5.90	-1.96
-0.06	7.24	-2.49
1.92	20.25	-3.05
3.77	33.14	-3.50
5.74	45.96	-3.79
7.73	58.80	-3.93
10.02	71.61	-3.83
12.05	84.02	-3.58
12.70	95.75	-3.35
11.74	106.74	-3.18
9.71	117.09	-3.05
6.89	126.74	-2.94
3.54	135.56	-2.83
0.02	143.33	-2.71
-3.71	149.71	-2.56
-7.46	154.52	-2.44
-10.85	157.60	-2.46
-13.92	158.77	-2.66
-16.86	158.00	-3.08
-19.55	155.54	-3.80
-21.99	151.69	-4.86
-24.02	146.81	-6.11
-25.90	141.18	-7.19
-27.79	135.04	-7.91
-29.54	128.42	-8.29
-30.67	121.31	-8.35
-31.01	113.61	-8.24
-30.43	105.32	-8.14
-28.66	96.58	-8.11
-26.31	87.43	-8.15
-24.17	77.94	-8.17
-22.03	68.39	-7.96
-19.47	58.82	-7.30
-16.59	48.99	-6.01
-13.61	38.57	-4.08
-10.47	27.45	-1.76
-6.48	15.56	0.59
-1.51	2.83	2.76
3.93	-10.70	4.64
9.20	-24.73	6.19
13.90	-38.74	7.56
17.73	-52.28	8.91
20.30	-65.04	10.27
21.69	-76.66	11.66
22.81	-86.86	13.07
23.73	-95.74	14.29
24.13	-103.48	15.11
23.86	-110.21	15.40
22.97	-116.05	15.16
21.66	-121.17	14.52
19.79	-125.66	13.56
17.30	-129.47	12.36
14.24	-132.58	11.06
10.72	-135.08	9.81
6.71	-137.15	8.59
2.25	-138.93	7.41
-2.49	-140.38	6.34
-7.31	-141.42	5.43
-12.18	-141.91	4.67
-16.68	-141.67	4.07
-20.87	-140.41	3.65
-24.80	-137.82	3.29
-28.18	-133.64	3.01
-31.20	-127.61	2.81
-33.73	-119.59	2.66
-35.25	-109.54	2.53
-34.94	-97.32	2.36
-32.54	-82.91	2.00
-28.30	-66.36	1.41
-22.81	-47.87	0.56
-16.21	-27.74	-0.46
-8.58	-6.33	-1.52
-0.55	16.11	-2.63
7.28	39.28	-3.83
14.84	62.79	-5.03
21.77	86.15	-6.09
27.06	108.84	-7.07
31.01	130.38	-8.04
34.25	150.41	-8.83
36.09	168.49	-9.45
35.29	184.04	-9.99
31.91	196.55	-10.47
27.00	205.71	-10.87
20.94	211.18	-11.29
13.73	212.92	-11.94
5.81	211.16	-12.96
-2.51	206.15	-14.43
-11.09	198.20	-16.35
-19.86	187.78	-18.83
-28.36	175.35	-21.88
-34.56	161.49	-25.04
-38.18	146.48	-27.94
-40.71	130.26	-30.40
-42.65	112.88	-32.18
-43.29	94.89	-32.89
-42.39	76.80	-32.28
-40.58	58.97	-30.28
-37.94	41.81	-26.91
-34.25	25.45	-22.33
-29.87	9.70	-16.82
-24.76	-5.64	-10.49
-18.83	-20.66	-3.46
-11.87	-35.49	4.29
-3.93	-50.31	12.65
3.28	-65.31	21.15
8.92	-80.41	29.42
13.29	-95.25	37.23
16.99	-109.54	44.33
20.46	-123.15	50.35
23.56	-136.06	54.99
26.22	-148.28	58.03
28.28	-159.78	59.37
29.45	-170.40	59.18
29.34	-179.93	57.75
27.31	-188.13	55.39
23.73	-194.63	52.35
19.05	-199.11	48.73
13.45	-201.23	44.66
7.29	-200.75	40.30
0.99	-197.56	35.64
-4.53	-191.51	30.65
-8.68	-182.27	25.41
-11.74	-169.54	19.99
-13.78	-153.23	14.57
-14.49	-133.49	9.42
-13.75	-110.75	4.81
-11.90	-85.58	0.87
-8.98	-58.52	-2.27
-4.79	-30.18	-4.58
0.23	-1.07	-6.20
5.86	28.54	-7.21
12.26	58.38	-7.58
19.62	88.05	-7.27
27.50	117.07	-6.39
35.09	144.81	-5.29
41.68	170.42	-4.40
46.67	193.09	-3.82
48.98	212.41	-3.62
48.20	228.12	-3.74
45.74	240.05	-3.80
42.88	247.88	-3.70
39.82	251.26	-3.76
36.67	250.06	-4.21
33.60	244.26	-5.05
30.75	233.73	-6.13
28.37	218.67	-7.41
25.51	199.39	-9.05
21.67	176.20	-11.05
17.37	149.71	-12.95
13.20	120.71	-14.18
9.43	89.67	-14.47
6.90	56.91	-13.75
5.86	22.96	-12.21
5.26	-11.24	-10.45
4.29	-44.52	-8.83
2.78	-75.76	-7.25
0.19	-104.09	-5.62
-3.39	-128.93	-3.90
-7.89	-150.00	-2.27
-14.29	-167.60	-0.91
-21.63	-182.32	0.18
-28.24	-194.63	1.10
-34.64	-204.99	1.86
-42.29	-213.76	2.46
-50.87	-220.85	2.75
-59.14	-225.83	2.53
-66.42	-228.32	1.65
-72.79	-228.03	-0.63
-79.79	-224.81	-4.06
-86.45	-218.68	-8.04
-91.63	-209.05	-12.32
-95.49	-195.68	-16.29
-97.11	-178.30	-19.37
-95.55	-156.95	-21.64
-91.43	-132.00	-23.27
-86.14	-104.00	-24.98
-79.84	-73.65	-27.15
-71.33	-41.68	-29.69
-60.55	-8.71	-32.53
-49.41	24.49	-35.83
-39.24	57.31	-39.58
-29.01	89.29	-42.57
-15.86	120.26	-44.57
-0.57	150.23	-46.11
15.78	178.29	-47.36
33.63	203.52	-48.56
51.73	225.32	-50.22
68.37	243.07	-52.59
83.13	256.24	-55.32
96.05	264.52	-57.48
108.15	268.15	-58.55
120.67	267.61	-58.74
133.57	262.90	-58.42
146.87	254.24	-57.39
159.94	241.97	-55.61
170.57	226.53	-53.22
177.39	207.98	-50.18
181.14	185.98	-46.43
181.02	160.08	-42.26
174.43	130.13	-38.42
160.07	96.03	-34.87
139.66	58.12	-31.00
115.32	17.89	-26.71
88.02	-22.72	-22.05
58.03	-62.39	-17.04
25.72	-99.80	-11.80
-6.87	-133.37	-6.45
-35.82	-162.54	-1.43
-57.59	-187.92	3.69
-70.33	-210.66	8.74
-74.82	-230.94	12.36
-74.09	-248.44	14.14
-70.39	-262.24	14.74
-65.06	-271.36	14.97
