GiroX	GiroY	GiroZ
-476.06	-52.26	15.84
-486.47	-52.94	17.27
-493.19	-53.78	18.96
-497.21	-54.64	20.78
-500.34	-55.37	22.67
-503.37	-56.01	24.52
-505.75	-56.52	26.19
-506.75	-56.83	27.47
-505.79	-56.88	28.26
-501.47	-56.66	28.53
-491.46	-56.11	28.35
-474.48	-55.20	27.72
-450.47	-53.87	26.60
-420.00	-52.02	24.88
-384.29	-49.45	22.45
-344.62	-46.08	19.22
-302.48	-41.90	15.43
-258.98	-36.75	11.36
-213.81	-30.62	7.20
-166.42	-23.71	3.17
-116.83	-16.28	-0.62
-64.92	-8.70	-4.35
-9.94	-1.22	-8.24
47.43	6.06	-12.43
105.17	13.15	-17.12
161.30	20.31	-22.32
214.63	27.90	-27.81
264.87	36.03	-33.14
312.61	44.48	-37.90
359.20	52.88	-41.85
405.38	60.90	-44.98
451.62	67.90	-47.54
498.04	73.41	-49.83
543.75	77.19	-52.17
586.80	79.08	-54.60
624.96	79.18	-56.75
656.18	77.64	-58.15
678.87	74.61	-58.39
691.50	70.15	-56.98
692.51	64.05	-53.60
680.29	56.07	-48.19
653.66	46.29	-41.07
612.61	35.03	-32.91
558.55	22.77	-24.50
494.43	10.19	-16.77
423.67	-1.89	-10.51
348.57	-12.76	-5.93
270.53	-22.06	-2.59
190.05	-29.69	0.08
106.58	-35.87	2.56
19.56	-40.96	5.16
-70.35	-45.20	7.76
-161.48	-48.73	9.85
-251.90	-51.39	10.99
-339.16	-53.19	10.99
-420.25	-54.40	9.80
-492.80	-55.32	7.81
-556.97	-56.04	5.78
-613.83	-56.77	4.54
-663.69	-57.92	4.83
-705.63	-59.75	6.86
-737.78	-62.02	10.13
-757.22	-64.14	13.82
-760.23	-65.43	17.09
-743.97	-65.64	19.21
-708.90	-64.79	19.89
-657.64	-62.91	19.30
-592.92	-60.16	17.69
-517.72	-56.44	15.29
-434.96	-51.39	12.27
-346.58	-44.67	8.76
-252.49	-36.10	4.65
-152.06	-25.68	-0.16
-46.03	-13.55	-5.85
63.05	0.10	-12.48
172.06	14.88	-19.84
277.48	30.07	-27.60
375.44	44.80	-35.60
462.32	58.39	-43.78
536.73	70.40	-52.04
599.30	80.12	-60.18
651.56	86.98	-67.59
694.79	90.52	-73.95
728.92	90.42	-78.87
751.59	86.45	-81.74
758.71	78.37	-81.84
745.58	66.28	-78.76
708.32	50.62	-72.18
645.67	32.20	-62.64
559.74	12.13	-51.55
455.36	-8.53	-40.56
338.62	-28.94	-31.01
215.62	-48.41	-23.44
90.74	-66.32	-17.50
-33.79	-81.73	-12.59
-157.60	-94.05	-8.36
-280.50	-103.25	-4.32
-401.22	-109.51	-0.34
-516.12	-113.02	3.12
-619.22	-113.66	5.29
-704.06	-111.28	5.47
-764.94	-105.82	3.28
-798.32	-97.92	-0.69
-804.06	-88.88	-4.83
-784.27	-79.97	-7.66
-742.54	-71.92	-8.23
-684.25	-65.00	-6.56
-613.90	-58.95	-3.61
-534.31	-53.20	-0.37
-446.78	-46.81	2.16
-351.47	-38.68	3.43
-247.70	-28.07	3.20
-135.75	-14.91	1.51
-18.10	0.23	-1.38
101.89	16.37	-5.10
220.06	32.40	-9.57
332.55	47.49	-15.16
435.56	60.94	-22.49
525.20	72.27	-31.55
599.01	81.24	-41.39
657.53	87.68	-50.45
701.93	91.30	-57.46
733.07	91.65	-61.53
749.94	88.12	-62.05
748.91	80.28	-58.84
723.92	67.99	-51.99
669.70	51.83	-41.92
586.15	33.16	-30.39
479.08	13.37	-19.66
357.53	-6.69	-11.20
228.48	-26.49	-5.26
95.28	-45.37	-0.91
-40.80	-62.57	2.95
-178.85	-77.60	7.01
-316.47	-89.93	11.65
-449.41	-98.90	17.00
-571.73	-103.91	22.54
-675.41	-104.32	27.26
-751.85	-99.84	30.20
-792.54	-90.84	30.27
-790.70	-78.64	26.57
-747.49	-65.32	19.77
-672.45	-52.52	11.57
-577.38	-40.86	3.38
-471.26	-29.86	-3.90
-357.83	-18.30	-10.11
-236.61	-5.06	-15.52
-106.57	10.45	-20.59
30.60	27.97	-26.02
170.54	46.21	-32.62
306.78	63.24	-40.92
431.70	77.06	-51.10
538.93	86.31	-62.87
623.19	90.59	-75.03
679.40	90.54	-85.57
704.96	87.11	-92.36
697.65	80.78	-93.47
653.89	71.84	-87.42
575.27	61.03	-74.69
470.21	49.02	-57.91
347.71	36.00	-40.01
214.55	21.73	-23.45
74.20	6.10	-8.81
-70.35	-10.56	4.61
-214.08	-27.02	18.13
-351.44	-41.58	33.10
-476.56	-52.64	49.99
-582.96	-59.35	67.71
-666.03	-61.82	84.31
-722.14	-60.45	97.56
-745.78	-55.69	105.35
-731.93	-48.35	106.04
-681.65	-39.97	99.64
-602.94	-32.02	88.16
-504.95	-24.77	74.04
-394.53	-17.46	59.39
-273.78	-8.88	44.72
-143.55	2.02	29.76
-6.43	15.45	14.00
133.34	30.75	-3.08
269.63	46.61	-21.57
395.15	61.70	-40.91
505.06	74.80	-60.26
597.04	85.07	-78.49
668.69	92.17	-94.51
718.67	96.51	-107.30
746.01	98.51	-115.77
747.35	97.94	-118.38
714.80	93.85	-113.48
644.71	85.89	-101.18
543.57	74.76	-83.46
422.69	61.11	-63.03
290.88	45.55	-42.37
152.80	28.72	-23.00
12.97	11.22	-5.36
-124.22	-6.16	11.14
-256.06	-22.21	27.70
-378.61	-35.67	44.91
-486.41	-45.68	62.34
-575.67	-52.04	78.87
-643.83	-54.86	92.94
-685.97	-54.52	102.34
-695.08	-51.63	105.06
-670.65	-47.11	100.93
-621.78	-42.14	91.81
-559.95	-37.26	80.38
-492.48	-32.57	68.96
-421.17	-27.98	58.59
-346.47	-23.27	49.16
-268.41	-18.30	39.69
-185.76	-12.83	28.70
-99.80	-6.83	15.26
-13.32	-0.11	-0.78
72.48	7.61	-18.84
156.73	16.67	-37.71
237.63	27.36	-56.20
314.94	39.99	-73.65
390.25	54.26	-89.74
463.67	69.22	-104.17
532.71	83.34	-116.70
593.86	95.01	-127.05
643.61	102.97	-134.82
678.48	106.44	-139.61
694.48	105.31	-140.67
685.71	99.71	-136.92
647.32	89.81	-127.72
577.43	76.13	-112.65
479.64	59.39	-92.59
363.65	40.43	-69.56
238.35	20.26	-45.77
108.63	-0.03	-22.74
-23.79	-19.81	-1.24
-157.07	-38.64	18.54
-286.85	-55.76	36.69
-407.58	-69.94	53.42
-514.19	-79.97	68.78
-602.30	-84.86	82.41
-667.92	-84.78	93.19
-705.94	-80.49	99.55
-712.32	-72.93	100.53
-685.49	-63.60	95.69
-629.04	-53.96	85.80
-552.07	-44.73	72.47
-462.60	-36.08	57.46
-364.29	-27.67	42.04
-257.26	-18.59	26.90
-141.41	-7.80	12.18
-19.30	5.15	-2.43
104.82	19.60	-17.31
226.43	34.15	-32.77
341.06	47.20	-48.63
444.41	57.56	-64.30
532.82	64.61	-79.12
603.26	68.22	-92.51
652.88	69.15	-103.54
679.03	68.42	-110.96
677.32	65.64	-112.93
642.00	59.58	-107.58
573.39	49.75	-94.93
480.03	36.69	-77.18
371.27	21.23	-57.41
252.83	4.16	-38.48
126.64	-14.11	-21.89
-7.66	-33.41	-7.53
-147.54	-53.08	5.51
-286.51	-71.84	18.48
-416.99	-88.01	32.40
-531.77	-99.86	47.24
-624.27	-106.30	61.77
-688.40	-107.24	74.05
-716.02	-103.11	81.47
-700.61	-94.58	81.58
-644.91	-82.69	73.81
-560.57	-68.92	59.86
-459.99	-54.59	42.56
-350.90	-40.31	24.81
-235.47	-25.72	8.27
-111.96	-9.93	-6.63
18.99	7.46	-20.19
152.83	26.04	-33.14
283.55	44.59	-46.11
405.08	61.29	-59.10
512.07	74.35	-71.70
600.18	82.79	-83.18
665.46	86.98	-92.54
706.27	88.19	-98.58
722.51	87.18	-100.22
714.59	84.09	-97.05
683.66	78.64	-89.30
630.13	70.59	-77.58
554.73	59.84	-63.26
460.59	46.23	-48.12
351.51	29.76	-33.40
230.77	10.99	-19.57
101.53	-9.15	-6.77
-33.48	-29.46	5.35
-172.12	-48.60	17.31
-310.12	-65.32	29.30
-442.16	-78.75	41.41
-562.62	-88.40	53.23
-664.87	-93.91	63.84
-742.42	-95.17	72.32
-790.34	-92.33	77.84
-804.69	-86.02	79.70
-784.75	-77.29	78.05
-735.42	-67.25	73.52
-663.36	-56.55	66.58
-573.58	-45.44	57.35
-469.93	-33.72	46.14
-354.11	-20.67	33.17
-225.63	-5.70	18.65
-86.40	11.31	3.03
59.26	29.97	-13.43
206.43	49.32	-30.73
349.75	67.76	-48.83
482.17	83.53	-67.57
596.41	95.29	-86.50
686.32	102.26	-104.76
747.90	104.57	-120.96
778.39	102.83	-133.09
771.50	96.74	-137.98
718.22	85.16	-132.59
619.92	68.81	-116.86
490.30	49.66	-93.94
342.82	29.04	-68.39
185.46	7.84	-43.97
22.08	-13.79	-22.98
-144.55	-35.64	-5.62
-308.09	-56.43	10.02
-459.08	-74.05	25.93
-585.89	-86.45	42.65
-675.12	-92.54	59.39
-718.09	-92.70	74.29
-714.06	-88.27	84.15
-664.41	-79.24	84.55
-567.67	-63.45	72.66
-428.82	-40.52	49.89
-263.31	-12.78	21.09
-87.66	16.56	-8.34
86.35	43.88	-34.75
251.58	66.36	-56.08
402.13	82.36	-71.79
528.64	90.59	-82.62
613.80	89.99	-87.98
637.92	80.70	-86.91
595.04	65.14	-80.27
496.34	46.64	-70.13
361.65	29.21	-58.09
209.80	14.52	-43.65
53.92	1.68	-27.12
-96.53	-10.08	-9.38
-232.32	-21.29	8.60
-338.17	-32.41	24.87
-398.99	-42.57	37.47
-413.88	-49.18	44.90
-393.53	-50.06	45.89
-349.19	-44.08	40.27
-280.13	-31.30	28.03
-178.62	-13.94	10.25
-50.58	3.83	-10.17
82.90	18.51	-29.46
194.70	27.13	-43.05
264.26	28.89	-48.91
292.20	25.24	-47.71
292.32	17.19	-42.19
275.09	6.84	-36.44
236.52	-3.04	-31.60
165.29	-11.28	-26.16
63.95	-18.44	-18.52
-50.79	-25.19	-7.30
-158.67	-32.02	5.97
-241.00	-39.16	17.99
-290.60	-45.57	26.13
-312.05	-49.11	29.29
-311.53	-47.90	28.14
-287.42	-41.28	23.12
-231.16	-29.90	14.54
-141.99	-15.84	3.39
-30.75	-1.29	-9.38
88.66	11.48	-22.01
207.12	21.08	-33.71
321.11	27.51	-44.49
426.78	31.14	-53.99
516.64	31.90	-62.06
578.61	29.31	-67.18
591.27	23.03	-66.64
539.95	13.22	-58.81
436.04	1.31	-45.18
309.08	-11.00	-30.38
183.02	-22.69	-19.13
65.55	-32.85	-12.95
-48.15	-41.01	-10.40
-163.49	-47.30	-8.31
-279.89	-52.02	-3.94
-392.07	-55.15	3.62
-488.17	-56.32	12.75
-552.81	-55.46	20.88
-577.25	-52.49	25.59
-561.21	-46.31	25.03
-504.12	-35.13	18.18
-405.13	-18.49	5.55
-275.02	0.87	-10.04
-135.02	18.91	-24.26
0.43	33.01	-33.61
126.17	41.83	-38.19
239.82	45.46	-40.08
337.47	45.00	-41.61
412.70	41.31	-43.95
453.94	34.62	-46.30
449.47	25.64	-47.72
394.03	16.01	-48.03
291.44	6.96	-47.23
153.37	-1.70	-44.86
-3.60	-11.07	-40.56
-163.88	-21.89	-34.17
-315.24	-33.01	-25.82
-448.16	-41.89	-16.12
-553.00	-45.90	-6.02
-617.49	-43.34	3.62
-635.56	-35.01	11.57
-611.26	-23.67	15.40
-553.79	-11.31	12.81
-467.84	2.11	3.39
-356.18	16.86	-10.14
-224.78	32.18	-24.49
-79.47	46.98	-37.23
74.72	59.82	-47.27
229.54	69.31	-55.27
375.22	74.57	-62.38
501.52	74.43	-69.24
594.52	67.75	-74.90
636.19	54.48	-77.61
618.66	36.61	-77.22
550.64	17.45	-74.72
445.91	0.12	-70.54
318.04	-13.96	-64.28
177.79	-25.86	-55.73
30.30	-37.87	-45.61
-121.39	-51.29	-34.07
-271.41	-65.28	-20.77
-410.66	-77.05	-5.77
-529.31	-83.21	10.39
-617.71	-81.48	26.08
-667.13	-71.76	39.08
-670.38	-56.10	46.46
-623.63	-37.98	45.19
-535.62	-20.73	35.28
-423.80	-5.50	20.03
-297.98	8.73	3.77
-160.47	23.19	-10.75
-12.37	38.58	-22.82
143.08	54.69	-32.86
299.05	70.06	-41.84
444.99	82.11	-50.76
568.79	87.75	-60.25
661.14	84.82	-69.95
709.59	72.63	-77.50
698.31	53.06	-80.30
628.12	30.88	-77.85
517.23	11.55	-70.93
382.78	-2.84	-61.31
235.70	-14.30	-50.54
82.66	-25.54	-39.30
-72.34	-37.60	-27.52
-224.18	-49.59	-14.99
-363.50	-59.70	-1.70
-475.59	-65.97	11.25
-545.10	-67.32	22.27
-565.37	-63.42	29.66
-541.60	-54.71	31.10
-478.32	-40.92	24.47
-373.79	-21.47	10.36
-235.56	2.23	-7.86
-80.52	26.57	-26.26
77.99	48.05	-41.53
232.33	64.86	-52.65
374.70	76.06	-60.22
497.49	80.98	-65.05
591.52	78.89	-67.46
641.88	69.62	-67.00
635.65	54.95	-63.61
571.05	38.34	-58.14
458.09	23.13	-51.30
312.95	10.91	-42.66
149.11	0.85	-31.56
-22.26	-9.20	-18.37
-189.17	-20.66	-3.45
-341.62	-33.01	12.83
-470.52	-43.70	29.42
-565.23	-49.99	44.96
-616.79	-50.78	57.38
-622.33	-46.72	63.35
-583.41	-38.28	60.04
-499.92	-24.58	46.64
-376.04	-5.69	25.62
-225.69	16.17	1.11
-64.93	37.80	-23.02
94.86	56.31	-44.06
248.51	69.69	-61.31
390.25	76.58	-75.53
507.50	76.30	-86.96
582.28	68.94	-94.13
599.50	55.15	-95.94
556.72	37.38	-92.90
464.02	19.89	-86.53
337.22	6.12	-77.52
190.71	-3.90	-65.48
34.58	-12.40	-50.43
-122.85	-21.65	-32.93
-272.39	-32.49	-13.60
-402.21	-43.72	6.37
-496.11	-52.96	24.87
-542.93	-58.41	39.66
-543.23	-59.00	48.08
-502.21	-53.54	47.32
-419.63	-40.48	36.26
-295.82	-19.72	16.90
-142.43	5.35	-6.75
21.62	28.60	-30.23
178.65	44.85	-50.04
316.84	52.69	-64.40
429.20	52.39	-72.59
504.74	44.83	-74.47
533.32	32.14	-71.24
513.31	17.07	-65.11
446.06	2.19	-57.84
337.88	-10.80	-50.33
202.51	-21.53	-41.42
53.99	-30.58	-29.65
-95.65	-39.27	-15.07
-231.45	-48.69	0.50
-332.17	-58.71	13.98
-383.27	-66.74	23.58
-388.61	-69.17	28.53
-360.29	-64.47	27.94
-307.01	-52.84	21.22
-228.04	-35.70	8.64
-121.87	-16.36	-8.02
3.39	0.61	-25.70
131.12	11.50	-41.08
237.92	15.17	-50.47
304.93	13.11	-52.21
335.92	7.95	-47.85
345.06	1.67	-41.25
337.05	-4.39	-35.85
300.29	-9.59	-31.83
222.99	-14.31	-28.11
108.66	-19.63	-23.01
-26.56	-26.14	-15.09
-163.43	-33.83	-4.19
-288.26	-41.58	7.97
-394.47	-47.09	19.25
-478.06	-48.42	28.57
-531.36	-45.29	34.50
-540.16	-38.52	34.37
-494.30	-29.22	26.36
-403.10	-18.37	11.54
-287.20	-6.52	-6.72
-162.62	5.98	-24.67
-37.58	18.85	-39.83
84.85	30.93	-51.30
204.67	40.46	-59.89
318.87	46.03	-66.97
419.64	46.80	-73.32
499.33	41.89	-78.54
548.03	30.88	-81.15
554.69	15.50	-80.11
516.68	-0.80	-75.22
438.49	-14.76	-67.20
329.22	-25.01	-57.64
199.03	-33.02	-47.54
56.96	-41.34	-37.07
-89.58	-51.09	-26.03
-232.58	-61.76	-14.40
-361.89	-71.30	-2.47
-463.28	-76.97	9.07
-521.03	-77.06	19.47
-529.32	-71.50	26.83
-496.24	-60.85	28.25
-428.95	-45.20	21.90
-328.59	-25.15	8.49
-203.02	-2.81	-8.88
-64.27	18.54	-26.30
76.32	35.64	-40.08
210.13	46.87	-48.77
330.52	52.19	-53.01
428.73	51.46	-53.50
493.05	44.85	-50.70
513.56	33.27	-45.86
484.26	18.75	-40.70
405.94	3.99	-37.16
287.45	-9.00	-35.25
144.01	-19.76	-32.46
-9.86	-29.12	-26.89
-163.35	-38.30	-17.99
-305.95	-47.66	-6.34
-426.16	-55.95	6.48
-511.86	-60.98	18.37
-556.48	-60.97	27.61
-559.67	-55.54	32.22
-523.49	-45.04	30.23
-449.67	-29.76	20.88
-341.37	-10.70	6.00
-206.41	9.52	-10.76
-59.28	27.82	-25.53
86.67	42.15	-35.97
223.87	51.94	-41.96
348.09	56.89	-44.68
453.36	56.79	-45.91
528.37	51.78	-46.27
559.94	42.50	-45.51
536.94	30.15	-43.44
462.01	16.64	-40.76
350.41	3.74	-37.60
217.71	-7.99	-33.31
73.63	-18.94	-27.49
-74.39	-29.83	-20.26
-217.35	-40.43	-11.67
-343.80	-49.22	-2.22
-436.08	-54.23	7.02
-480.43	-54.18	14.99
-476.58	-48.98	19.76
-434.65	-39.41	19.04
-362.70	-25.76	11.95
-264.20	-8.71	-0.13
-142.65	9.85	-14.39
-6.67	26.88	-27.49
130.33	39.78	-36.93
258.85	47.66	-41.99
374.70	50.65	-43.14
472.37	49.34	-41.48
542.06	44.15	-38.21
570.72	35.44	-34.01
545.43	24.34	-30.15
466.27	12.22	-28.03
347.36	0.15	-26.86
207.96	-11.15	-24.56
63.20	-22.01	-19.92
-78.60	-33.11	-13.16
-210.41	-43.64	-5.06
-324.80	-51.90	3.34
-410.32	-56.63	10.47
-455.53	-56.89	15.11
-454.76	-52.48	16.02
-412.74	-44.32	12.26
-338.96	-33.17	3.94
-239.36	-19.87	-7.22
-121.62	-6.45	-17.89
1.25	4.72	-25.24
117.03	12.08	-28.37
215.22	15.06	-27.36
284.12	13.67	-22.74
315.02	8.64	-16.19
309.18	1.10	-10.24
275.87	-7.73	-6.84
217.52	-16.74	-6.38
130.85	-25.43	-7.36
17.87	-33.31	-7.63
-108.14	-39.44	-5.51
-228.31	-43.35	-0.94
-323.71	-45.11	4.41
-379.88	-44.52	8.69
-394.07	-41.07	10.12
-375.17	-34.70	7.02
-330.58	-25.36	-1.43
-258.11	-12.62	-14.78
-154.10	3.04	-31.04
-25.59	19.43	-47.36
108.88	33.43	-60.74
227.14	42.65	-67.71
309.93	46.00	-66.61
348.70	43.87	-58.54
349.17	37.90	-46.68
320.42	30.06	-34.37
266.34	22.27	-24.18
188.12	14.92	-17.07
91.48	7.29	-11.83
-8.33	-0.09	-6.40
-88.15	-6.55	-0.60
-131.40	-12.09	3.78
-141.25	-16.06	5.35
-129.95	-17.10	3.92
-106.12	-13.99	0.09
-68.55	-6.68	-6.38
-9.39	3.17	-15.95
68.97	12.47	-26.91
143.76	18.13	-35.49
193.83	19.05	-39.06
216.29	16.11	-36.61
217.95	11.90	-29.50
210.16	9.55	-21.12
205.32	9.08	-14.87
203.74	9.17	-11.84
195.30	9.71	-11.19
175.86	10.62	-10.75
145.96	10.98	-8.64
104.13	9.44	-3.68
46.77	5.05	5.03
-30.73	-1.55	17.16
-118.75	-7.80	29.29
-189.07	-10.73	37.56
-223.27	-9.39	40.37
-226.49	-5.75	37.99
-212.54	-2.85	32.73
-195.27	-3.02	27.58
-188.88	-6.66	24.73
-200.61	-12.82	25.12
-228.29	-20.46	28.82
-263.98	-28.64	33.93
-296.64	-36.33	38.14
-315.59	-41.98	39.57
-313.00	-43.56	36.81
-284.45	-40.19	30.20
-234.99	-33.71	22.14
-176.80	-27.22	14.41
-115.79	-22.81	7.53
-49.80	-20.92	0.62
25.35	-20.70	-8.24
109.18	-20.34	-19.97
195.61	-17.04	-32.90
274.05	-9.27	-43.92
336.64	1.50	-50.93
382.08	11.68	-53.30
411.11	18.41	-51.50
423.61	20.22	-46.57
416.91	16.75	-39.41
390.19	8.72	-30.98
345.41	-1.48	-22.55
286.70	-11.10	-15.67
219.89	-18.70	-11.19
141.31	-24.55	-7.62
40.55	-30.21	-2.44
-85.40	-37.60	6.48
-229.60	-48.19	19.39
-378.88	-62.00	34.12
-518.79	-76.89	47.89
-636.54	-89.29	58.76
-723.13	-96.00	66.17
-773.25	-95.33	70.17
-782.51	-87.27	70.31
-749.62	-73.54	65.61
-679.38	-57.02	56.18
-583.22	-40.46	43.53
-475.86	-25.28	30.10
-362.30	-11.12	17.18
-237.40	3.57	4.62
-98.31	19.86	-8.24
52.34	38.16	-22.00
208.68	57.88	-36.68
363.60	77.24	-51.95
507.23	93.89	-67.19
628.95	105.57	-81.73
721.78	110.66	-95.07
784.52	108.50	-106.62
818.87	100.23	-115.34
827.11	87.60	-120.04
809.13	71.58	-119.31
759.84	52.82	-112.49
676.65	32.59	-100.69
564.54	12.96	-86.26
431.92	-4.73	-72.11
286.85	-21.11	-60.58
132.62	-37.79	-51.91
-32.36	-55.75	-44.77
-205.34	-74.63	-37.27
-376.74	-92.59	-28.12
-534.84	-106.75	-16.94
-669.43	-114.23	-4.38
-771.51	-113.51	8.37
-833.65	-104.76	19.45
-850.15	-89.41	26.47
-817.23	-69.92	27.43
-739.63	-49.33	22.25
-631.09	-30.42	12.83
-505.60	-14.47	2.02
-371.55	-0.45	-7.64
-229.53	13.97	-15.39
-75.61	30.67	-21.85
89.08	50.15	-28.36
256.90	70.99	-36.07
417.30	90.25	-45.38
560.22	104.71	-56.00
677.40	112.17	-67.44
762.49	111.97	-78.76
811.11	105.35	-88.34
823.06	94.40	-94.45
801.70	80.43	-95.47
747.16	64.09	-90.44
659.29	46.34	-80.27
544.64	28.47	-67.88
412.06	10.92	-56.41
267.00	-6.96	-47.58
112.13	-26.07	-41.31
-51.64	-46.46	-36.39
-221.35	-66.87	-31.33
-389.73	-85.19	-24.97
-546.77	-98.78	-16.71
-682.35	-104.94	-6.53
-786.44	-102.48	4.70
-850.01	-92.06	15.16
-866.76	-75.73	22.64
-833.96	-56.33	25.02
-755.98	-37.04	21.63
-646.35	-20.21	14.17
-520.04	-5.85	5.60
-385.66	7.75	-1.91
-244.23	22.55	-8.16
-92.54	39.67	-14.18
70.30	59.01	-21.20
238.59	79.00	-30.16
401.66	96.79	-41.48
546.73	108.96	-55.11
661.42	113.08	-70.12
736.02	108.41	-84.60
761.91	95.99	-95.54
731.92	78.01	-99.64
649.89	58.32	-95.62
533.16	40.72	-85.19
400.84	26.37	-72.09
261.55	13.95	-59.51
115.88	1.19	-48.53
-37.10	-13.28	-38.45
-195.22	-29.43	-27.96
-352.51	-45.93	-16.06
-499.15	-60.28	-2.42
-622.75	-69.63	12.64
-711.70	-71.88	27.90
-757.01	-66.84	41.29
-754.32	-55.98	49.55
-700.95	-40.74	48.98
-601.01	-22.86	39.35
-469.52	-4.27	24.06
-322.02	13.56	7.42
-165.27	30.51	-7.63
-1.39	47.43	-20.22
166.44	64.26	-31.16
331.88	79.66	-41.77
486.47	91.62	-52.95
619.60	97.97	-64.66
720.11	97.26	-76.23
777.83	89.32	-86.20
782.19	75.31	-92.06
727.01	57.81	-91.39
618.83	39.91	-83.65
476.39	23.44	-71.18
318.27	7.69	-57.28
152.61	-8.82	-43.63
-19.03	-26.82	-30.62
-193.73	-45.77	-17.81
-363.56	-64.20	-4.18
-517.96	-79.81	10.24
-645.24	-90.04	24.53
-735.04	-93.21	37.64
-781.88	-89.97	48.06
-786.60	-82.55	53.59
-750.79	-71.96	52.10
-672.13	-57.92	42.92
-552.90	-40.97	28.30
-404.43	-22.83	11.82
-239.42	-4.44	-3.52
-64.92	14.48	-16.77
115.62	33.97	-28.21
297.01	52.79	-38.88
469.82	69.33	-50.38
622.35	81.61	-63.20
742.21	87.59	-76.55
819.15	86.09	-88.79
845.38	77.44	-97.11
814.74	63.42	-97.81
728.95	46.57	-89.80
604.90	29.62	-75.93
463.43	13.87	-60.69
314.47	-1.12	-47.53
157.94	-16.56	-37.32
-7.78	-32.73	-28.89
-179.67	-48.70	-20.03
-349.62	-62.93	-8.83
-506.57	-73.53	5.27
-638.53	-78.43	21.79
-734.34	-76.58	39.14
-786.63	-69.16	54.16
-791.68	-58.21	62.81
-746.29	-44.54	61.62
-651.08	-28.27	50.68
-520.71	-11.01	33.91
-374.22	5.92	15.95
-220.32	22.79	0.18
-60.02	40.46	-12.60
106.12	58.54	-23.48
274.50	75.36	-34.47
436.66	88.90	-47.08
581.27	97.22	-61.50
696.60	98.59	-76.97
771.56	92.46	-91.77
795.26	80.35	-102.43
761.84	65.24	-105.41
677.11	49.72	-99.52
556.75	35.23	-87.37
420.35	22.38	-73.62
277.73	10.24	-61.19
126.84	-2.33	-50.43
-33.97	-15.78	-40.13
-200.63	-29.82	-28.21
-364.48	-43.21	-13.45
-513.46	-53.70	3.94
-635.82	-59.16	22.80
-722.65	-58.69	41.31
-768.07	-53.36	56.76
-766.83	-44.84	65.71
-716.57	-34.24	65.29
-620.18	-21.97	55.45
-488.59	-8.84	39.56
-338.71	4.49	22.31
-180.07	18.71	6.84
-14.44	34.27	-6.09
155.25	50.31	-17.53
321.86	64.64	-29.51
474.11	74.44	-43.17
598.93	77.12	-58.06
683.40	71.23	-72.40
712.88	57.21	-83.08
678.69	38.91	-87.45
590.62	22.21	-85.46
468.87	10.77	-78.68
330.00	3.85	-69.74
181.65	-2.18	-60.25
24.52	-10.57	-49.95
-138.53	-22.41	-37.90
-298.49	-36.79	-23.31
-443.31	-51.03	-6.11
-560.80	-61.34	12.85
-638.51	-64.94	31.37
-669.59	-61.98	46.36
-655.32	-53.79	54.16
-594.80	-40.68	51.74
-487.49	-23.11	39.50
-345.43	-3.08	21.52
-185.39	16.94	2.82
-20.56	35.30	-12.62
141.92	51.59	-23.73
300.89	65.30	-31.88
452.37	75.26	-39.08
586.84	80.24	-47.31
693.08	79.31	-57.17
760.86	72.05	-67.59
780.09	59.33	-76.42
745.60	44.40	-81.34
665.25	30.79	-80.65
552.65	19.53	-74.43
417.64	9.26	-65.18
266.67	-2.37	-55.64
104.40	-17.06	-46.79
-66.33	-34.69	-38.16
-240.38	-53.09	-28.57
-408.28	-69.04	-17.12
-558.30	-79.34	-3.93
-678.75	-81.62	10.35
-760.05	-75.28	24.57
-796.08	-61.91	36.81
-784.99	-44.68	44.76
-729.72	-27.31	46.03
-638.32	-12.10	40.11
-520.36	1.22	29.03
-382.21	14.28	15.96
-227.24	28.90	3.18
-58.35	46.40	-8.71
121.47	66.49	-20.16
305.71	86.89	-31.91
482.58	104.16	-44.67
638.62	114.79	-58.29
761.61	116.22	-72.15
842.05	107.71	-85.23
874.11	90.73	-96.00
855.45	68.76	-102.15
789.43	46.05	-101.47
684.72	25.70	-94.30
551.52	8.23	-83.77
399.85	-7.97	-73.56
234.76	-25.11	-65.48
57.00	-44.80	-59.41
-130.11	-66.83	-54.15
-318.27	-88.66	-48.30
-495.35	-106.22	-41.04
-648.56	-115.39	-32.46
-766.20	-113.62	-22.56
-838.19	-100.70	-12.05
-857.39	-79.61	-2.54
-825.01	-55.62	3.24
-748.83	-33.59	2.08
-638.64	-15.61	-5.77
-503.38	-0.46	-16.58
-351.81	14.07	-26.47
-189.50	29.99	-33.46
-18.43	48.56	-37.33
157.76	69.21	-39.16
332.11	89.00	-40.60
494.63	103.84	-42.71
634.03	110.13	-46.01
737.98	106.34	-50.88
793.24	93.21	-56.60
788.41	74.06	-61.26
723.87	53.77	-62.62
614.43	36.78	-58.66
478.80	24.27	-50.20
326.04	13.26	-39.87
159.34	0.18	-29.45
-15.52	-16.54	-19.21
-191.08	-36.04	-8.74
-358.78	-55.52	2.12
-510.25	-71.06	13.31
-636.34	-79.24	24.63
-727.11	-78.27	35.60
-773.08	-69.45	44.85
-770.43	-56.41	50.07
-721.95	-41.97	48.46
-632.63	-26.78	39.37
-512.50	-10.74	25.22
-374.24	5.87	9.68
-222.70	23.19	-4.57
-59.22	41.64	-16.46
110.76	60.82	-26.47
278.94	78.82	-35.98
